"Plot Title: Carolina June 2021"
"#","Date Time, GMT-04:00","High Range, μS/cm (LGR S/N: 20200318, SEN S/N: 20200318)","Temp, °F (LGR S/N: 20200318, SEN S/N: 20200318)","Coupler Detached (LGR S/N: 20200318)","Coupler Attached (LGR S/N: 20200318)","Host Connected (LGR S/N: 20200318)","Stopped (LGR S/N: 20200318)","End Of File (LGR S/N: 20200318)"
29,06/18/21 11:15:11 PM,23305.0,70.57,,,,,
30,06/18/21 11:45:11 PM,23252.7,70.93,,,,,
31,06/19/21 12:15:11 AM,22994.5,69.94,,,,,
32,06/19/21 12:45:11 AM,23118.5,70.65,,,,,
33,06/19/21 01:15:11 AM,23048.8,70.57,,,,,
34,06/19/21 01:45:11 AM,24448.7,70.21,,,,,
35,06/19/21 02:15:11 AM,24551.4,70.38,,,,,
36,06/19/21 02:45:11 AM,24689.1,70.45,,,,,
37,06/19/21 03:15:11 AM,24644.7,70.20,,,,,
38,06/19/21 03:45:11 AM,24507.5,70.30,,,,,
39,06/19/21 04:15:11 AM,24733.6,70.63,,,,,
40,06/19/21 04:45:11 AM,24774.8,70.72,,,,,
41,06/19/21 05:15:11 AM,24836.9,70.84,,,,,
42,06/19/21 05:45:11 AM,24857.6,70.81,,,,,
43,06/19/21 06:15:11 AM,24850.7,70.74,,,,,
44,06/19/21 06:45:11 AM,24849.0,70.77,,,,,
45,06/19/21 07:15:11 AM,24878.4,70.72,,,,,
46,06/19/21 07:45:11 AM,24861.1,70.65,,,,,
47,06/19/21 08:15:11 AM,25130.5,70.45,,,,,
48,06/19/21 08:45:11 AM,25104.0,70.65,,,,,
49,06/19/21 09:15:11 AM,25109.3,70.79,,,,,
50,06/19/21 09:45:11 AM,25118.1,71.29,,,,,
51,06/19/21 10:15:11 AM,25121.6,71.47,,,,,
52,06/19/21 10:45:11 AM,25130.5,71.82,,,,,
53,06/19/21 11:15:11 AM,25082.8,71.87,,,,,
54,06/19/21 11:45:11 AM,25151.7,72.21,,,,,
55,06/19/21 12:15:11 PM,25178.3,72.46,,,,,
56,06/19/21 12:45:11 PM,25244.0,73.04,,,,,
57,06/19/21 01:15:11 PM,25238.7,73.15,,,,,
58,06/19/21 01:45:11 PM,25278.0,73.56,,,,,
59,06/19/21 02:15:11 PM,25254.7,73.47,,,,,
60,06/19/21 02:45:11 PM,25304.8,73.99,,,,,
61,06/19/21 03:15:11 PM,25333.5,74.25,,,,,
62,06/19/21 03:45:11 PM,25313.7,74.37,,,,,
63,06/19/21 04:15:11 PM,25423.5,73.99,,,,,
64,06/19/21 04:45:11 PM,25434.4,73.76,,,,,
65,06/19/21 05:15:11 PM,25396.4,73.24,,,,,
66,06/19/21 05:45:11 PM,25418.1,73.06,,,,,
67,06/19/21 06:15:11 PM,25346.0,72.73,,,,,
68,06/19/21 06:45:11 PM,25416.3,72.70,,,,,
69,06/19/21 07:15:11 PM,25427.1,72.63,,,,,
70,06/19/21 07:45:11 PM,25353.2,72.48,,,,,
71,06/19/21 08:15:11 PM,25436.2,72.63,,,,,
72,06/19/21 08:45:11 PM,25360.4,72.28,,,,,
73,06/19/21 09:15:11 PM,25326.3,72.23,,,,,
74,06/19/21 09:45:11 PM,25319.1,72.14,,,,,
75,06/19/21 10:15:11 PM,25192.4,71.76,,,,,
76,06/19/21 10:45:11 PM,25119.9,71.60,,,,,
77,06/19/21 11:15:11 PM,25219.1,71.73,,,,,
78,06/19/21 11:45:11 PM,25024.8,71.28,,,,,
79,06/20/21 12:15:11 AM,24975.9,71.08,,,,,
80,06/20/21 12:45:11 AM,25003.8,71.08,,,,,
81,06/20/21 01:15:11 AM,24706.2,70.43,,,,,
82,06/20/21 01:45:11 AM,24902.7,70.90,,,,,
83,06/20/21 02:15:11 AM,25077.5,71.31,,,,,
84,06/20/21 02:45:11 AM,24836.9,70.79,,,,,
85,06/20/21 03:15:11 AM,24989.8,71.06,,,,,
86,06/20/21 03:45:11 AM,24906.2,70.66,,,,,
87,06/20/21 04:15:11 AM,25037.1,70.81,,,,,
88,06/20/21 04:45:11 AM,25081.1,70.90,,,,,
89,06/20/21 05:15:11 AM,25017.8,70.59,,,,,
90,06/20/21 05:45:11 AM,24963.6,70.59,,,,,
91,06/20/21 06:15:11 AM,25119.9,71.11,,,,,
92,06/20/21 06:45:11 AM,25153.4,71.11,,,,,
93,06/20/21 07:15:11 AM,25238.7,71.60,,,,,
94,06/20/21 07:45:11 AM,25220.9,71.33,,,,,
95,06/20/21 08:15:11 AM,25167.6,71.62,,,,,
96,06/20/21 08:45:11 AM,25215.6,71.82,,,,,
97,06/20/21 09:15:11 AM,25206.7,71.58,,,,,
98,06/20/21 09:45:11 AM,25217.3,71.76,,,,,
99,06/20/21 10:15:11 AM,25201.3,72.12,,,,,
100,06/20/21 10:45:11 AM,25047.7,72.28,,,,,
101,06/20/21 11:15:11 AM,25160.5,72.91,,,,,
102,06/20/21 11:45:11 AM,25116.3,73.89,,,,,
103,06/20/21 12:15:11 PM,25213.8,73.35,,,,,
104,06/20/21 12:45:11 PM,25132.2,74.03,,,,,
105,06/20/21 01:15:11 PM,25224.4,74.08,,,,,
106,06/20/21 01:45:11 PM,25210.2,74.53,,,,,
107,06/20/21 02:15:11 PM,25317.3,74.37,,,,,
108,06/20/21 02:45:11 PM,25322.7,74.48,,,,,
109,06/20/21 03:15:11 PM,25326.3,75.11,,,,,
110,06/20/21 03:45:11 PM,25351.4,75.29,,,,,
111,06/20/21 04:15:11 PM,25439.8,75.06,,,,,
112,06/20/21 04:45:11 PM,25461.5,75.06,,,,,
113,06/20/21 05:15:11 PM,25419.9,74.91,,,,,
114,06/20/21 05:45:11 PM,25425.3,74.64,,,,,
115,06/20/21 06:15:11 PM,25450.7,74.46,,,,,
116,06/20/21 06:45:11 PM,25457.9,74.21,,,,,
117,06/20/21 07:15:11 PM,25474.2,73.96,,,,,
118,06/20/21 07:45:11 PM,25421.7,73.27,,,,,
119,06/20/21 08:15:11 PM,25490.6,73.44,,,,,
120,06/20/21 08:45:11 PM,25412.7,73.18,,,,,
121,06/20/21 09:15:11 PM,25450.7,73.26,,,,,
122,06/20/21 09:45:11 PM,25338.9,72.45,,,,,
123,06/20/21 10:15:11 PM,25185.3,71.87,,,,,
124,06/20/21 10:45:11 PM,25203.1,71.94,,,,,
125,06/20/21 11:15:11 PM,25104.0,71.92,,,,,
126,06/20/21 11:45:11 PM,25037.1,71.74,,,,,
127,06/21/21 12:15:11 AM,24967.1,71.42,,,,,
128,06/21/21 12:45:11 AM,25040.6,71.67,,,,,
129,06/21/21 01:15:11 AM,25160.5,72.05,,,,,
130,06/21/21 01:45:11 AM,25054.7,71.74,,,,,
131,06/21/21 02:15:11 AM,25033.6,71.73,,,,,
132,06/21/21 02:45:11 AM,25093.4,72.00,,,,,
133,06/21/21 03:15:11 AM,25070.5,71.94,,,,,
134,06/21/21 03:45:11 AM,25081.1,71.89,,,,,
135,06/21/21 04:15:11 AM,25165.8,72.01,,,,,
136,06/21/21 04:45:11 AM,25067.0,71.98,,,,,
137,06/21/21 05:15:11 AM,25102.2,72.01,,,,,
138,06/21/21 05:45:11 AM,25164.1,72.07,,,,,
139,06/21/21 06:15:11 AM,25201.3,72.45,,,,,
140,06/21/21 06:45:11 AM,25358.6,72.82,,,,,
141,06/21/21 07:15:11 AM,25385.6,72.61,,,,,
142,06/21/21 07:45:11 AM,25380.2,72.79,,,,,
143,06/21/21 08:15:11 AM,25376.6,72.82,,,,,
144,06/21/21 08:45:11 AM,25400.1,72.77,,,,,
145,06/21/21 09:15:11 AM,25465.2,73.04,,,,,
146,06/21/21 09:45:11 AM,25459.7,73.17,,,,,
147,06/21/21 10:15:11 AM,25468.8,73.26,,,,,
148,06/21/21 10:45:11 AM,25401.9,73.17,,,,,
149,06/21/21 11:15:11 AM,25378.4,73.17,,,,,
150,06/21/21 11:45:11 AM,25304.8,73.18,,,,,
151,06/21/21 12:15:11 PM,25335.3,73.35,,,,,
152,06/21/21 12:45:11 PM,25320.9,73.17,,,,,
153,06/21/21 01:15:11 PM,25320.9,73.09,,,,,
154,06/21/21 01:45:11 PM,25290.5,73.11,,,,,
155,06/21/21 02:15:11 PM,25356.8,73.00,,,,,
156,06/21/21 02:45:11 PM,25331.7,72.95,,,,,
157,06/21/21 03:15:11 PM,25374.8,72.90,,,,,
158,06/21/21 03:45:11 PM,25401.9,72.86,,,,,
159,06/21/21 04:15:11 PM,25380.2,72.77,,,,,
160,06/21/21 04:45:11 PM,25452.5,72.95,,,,,
161,06/21/21 05:15:11 PM,25479.7,72.90,,,,,
162,06/21/21 05:45:11 PM,25494.2,72.90,,,,,
163,06/21/21 06:15:11 PM,25508.7,72.86,,,,,
164,06/21/21 06:45:11 PM,25557.9,72.82,,,,,
165,06/21/21 07:15:11 PM,25539.7,72.84,,,,,
166,06/21/21 07:45:11 PM,25559.8,72.77,,,,,
167,06/21/21 08:15:11 PM,25563.4,72.73,,,,,
168,06/21/21 08:45:11 PM,25574.4,72.64,,,,,
169,06/21/21 09:15:11 PM,25594.5,72.59,,,,,
170,06/21/21 09:45:11 PM,25561.6,72.41,,,,,
171,06/21/21 10:15:11 PM,25514.2,72.32,,,,,
172,06/21/21 10:45:11 PM,25523.3,72.27,,,,,
173,06/21/21 11:15:11 PM,25554.3,72.45,,,,,
174,06/21/21 11:45:11 PM,25506.9,72.19,,,,,
175,06/22/21 12:15:11 AM,25457.9,72.12,,,,,
176,06/22/21 12:45:11 AM,25304.8,71.73,,,,,
177,06/22/21 01:15:11 AM,25270.8,71.67,,,,,
178,06/22/21 01:45:11 AM,25226.2,71.55,,,,,
179,06/22/21 02:15:11 AM,25109.3,71.28,,,,,
180,06/22/21 02:45:11 AM,25165.8,71.31,,,,,
181,06/22/21 03:15:11 AM,25075.8,71.11,,,,,
182,06/22/21 03:45:11 AM,25153.4,71.24,,,,,
183,06/22/21 04:15:11 AM,25258.3,71.37,,,,,
184,06/22/21 04:45:11 AM,25313.7,71.51,,,,,
185,06/22/21 05:15:11 AM,25283.3,71.44,,,,,
186,06/22/21 05:45:11 AM,25324.5,71.44,,,,,
187,06/22/21 06:15:11 AM,25337.1,71.40,,,,,
188,06/22/21 06:45:11 AM,25394.6,71.58,,,,,
189,06/22/21 07:15:11 AM,25409.1,71.62,,,,,
190,06/22/21 07:45:11 AM,25467.0,71.73,,,,,
191,06/22/21 08:15:11 AM,25461.5,71.71,,,,,
192,06/22/21 08:45:11 AM,25505.1,71.92,,,,,
193,06/22/21 09:15:11 AM,25499.7,72.12,,,,,
194,06/22/21 09:45:11 AM,25521.5,72.12,,,,,
195,06/22/21 10:15:11 AM,25548.8,72.86,,,,,
196,06/22/21 10:45:11 AM,25607.3,73.38,,,,,
197,06/22/21 11:15:11 AM,25603.7,73.13,,,,,
198,06/22/21 11:45:11 AM,25612.8,73.44,,,,,
199,06/22/21 12:15:11 PM,25570.7,74.25,,,,,
200,06/22/21 12:45:11 PM,25576.2,74.17,,,,,
201,06/22/21 01:15:11 PM,25563.4,74.14,,,,,
202,06/22/21 01:45:11 PM,25488.7,74.53,,,,,
203,06/22/21 02:15:11 PM,25598.2,74.32,,,,,
204,06/22/21 02:45:11 PM,25545.2,73.71,,,,,
205,06/22/21 03:15:11 PM,25583.5,73.81,,,,,
206,06/22/21 03:45:11 PM,25572.6,73.62,,,,,
207,06/22/21 04:15:11 PM,25686.4,74.01,,,,,
208,06/22/21 04:45:11 PM,25642.2,74.05,,,,,
209,06/22/21 05:15:11 PM,25633.0,73.83,,,,,
210,06/22/21 05:45:11 PM,25612.8,73.62,,,,,
211,06/22/21 06:15:11 PM,25536.1,73.13,,,,,
212,06/22/21 06:45:11 PM,25567.1,73.26,,,,,
213,06/22/21 07:15:11 PM,25579.9,73.38,,,,,
214,06/22/21 07:45:11 PM,25552.5,73.18,,,,,
215,06/22/21 08:15:11 PM,25600.0,73.17,,,,,
216,06/22/21 08:45:11 PM,25536.1,72.90,,,,,
217,06/22/21 09:15:11 PM,25536.1,72.75,,,,,
218,06/22/21 09:45:11 PM,25501.5,72.64,,,,,
219,06/22/21 10:15:11 PM,25429.0,72.46,,,,,
220,06/22/21 10:45:11 PM,25499.7,72.73,,,,,
221,06/22/21 11:15:11 PM,25474.2,72.70,,,,,
222,06/22/21 11:45:11 PM,25410.9,72.46,,,,,
223,06/23/21 12:15:11 AM,25328.1,72.28,,,,,
224,06/23/21 12:45:11 AM,25295.8,72.19,,,,,
225,06/23/21 01:15:11 AM,25164.1,71.51,,,,,
226,06/23/21 01:45:11 AM,25121.6,71.35,,,,,
227,06/23/21 02:15:11 AM,25111.0,71.17,,,,,
228,06/23/21 02:45:11 AM,25247.6,71.31,,,,,
229,06/23/21 03:15:11 AM,25303.0,71.33,,,,,
230,06/23/21 03:45:11 AM,25269.0,70.92,,,,,
231,06/23/21 04:15:11 AM,25338.9,71.06,,,,,
232,06/23/21 04:45:11 AM,25333.5,71.04,,,,,
233,06/23/21 05:15:11 AM,25024.8,70.02,,,,,
234,06/23/21 05:45:11 AM,24351.7,68.31,,,,,
235,06/23/21 06:15:11 AM,25005.6,70.00,,,,,
236,06/23/21 06:45:11 AM,25000.3,70.32,,,,,
237,06/23/21 07:15:11 AM,24781.7,69.67,,,,,
238,06/23/21 07:45:11 AM,24847.2,70.20,,,,,
239,06/23/21 08:15:11 AM,24968.9,70.50,,,,,
240,06/23/21 08:45:11 AM,25121.6,70.77,,,,,
241,06/23/21 09:15:11 AM,25077.5,70.68,,,,,
242,06/23/21 09:45:11 AM,24958.4,70.54,,,,,
243,06/23/21 10:15:11 AM,25104.0,70.84,,,,,
244,06/23/21 10:45:11 AM,25144.6,71.08,,,,,
245,06/23/21 11:15:11 AM,25197.8,71.55,,,,,
246,06/23/21 11:45:11 AM,25192.4,71.85,,,,,
247,06/23/21 12:15:11 PM,25072.3,71.82,,,,,
248,06/23/21 12:45:11 PM,24981.1,71.87,,,,,
249,06/23/21 01:15:11 PM,24680.6,72.12,,,,,
250,06/23/21 01:45:11 PM,24658.4,72.14,,,,,
251,06/23/21 02:15:11 PM,24975.9,72.61,,,,,
252,06/23/21 02:45:11 PM,24239.0,72.52,,,,,
253,06/23/21 03:15:11 PM,24967.1,72.63,,,,,
254,06/23/21 03:45:11 PM,25148.1,72.84,,,,,
255,06/23/21 04:15:11 PM,25121.6,73.22,,,,,
256,06/23/21 04:45:11 PM,25176.5,73.38,,,,,
257,06/23/21 05:15:11 PM,25272.6,73.99,,,,,
258,06/23/21 05:45:11 PM,25387.4,74.21,,,,,
259,06/23/21 06:15:11 PM,25392.8,73.83,,,,,
260,06/23/21 06:45:11 PM,25438.0,73.81,,,,,
261,06/23/21 07:15:11 PM,25450.7,73.51,,,,,
262,06/23/21 07:45:11 PM,25067.0,73.40,,,,,
263,06/23/21 08:15:11 PM,25167.6,72.91,,,,,
264,06/23/21 08:45:11 PM,25328.1,73.42,,,,,
265,06/23/21 09:15:11 PM,24196.1,72.52,,,,,
266,06/23/21 09:45:11 PM,24743.9,73.17,,,,,
267,06/23/21 10:15:11 PM,24887.1,73.26,,,,,
268,06/23/21 10:45:11 PM,24979.3,73.15,,,,,
269,06/23/21 11:15:11 PM,25007.3,72.97,,,,,
270,06/23/21 11:45:11 PM,24975.9,72.48,,,,,
271,06/24/21 12:15:11 AM,24974.1,72.14,,,,,
272,06/24/21 12:45:11 AM,25135.8,72.91,,,,,
273,06/24/21 01:15:11 AM,25074.0,72.57,,,,,
274,06/24/21 01:45:11 AM,24899.2,71.31,,,,,
275,06/24/21 02:15:11 AM,24932.3,71.82,,,,,
276,06/24/21 02:45:11 AM,24869.7,71.62,,,,,
277,06/24/21 03:15:11 AM,24745.6,71.40,,,,,
278,06/24/21 03:45:11 AM,24687.4,71.22,,,,,
279,06/24/21 04:15:11 AM,24723.3,71.31,,,,,
280,06/24/21 04:45:11 AM,25070.5,71.85,,,,,
281,06/24/21 05:15:11 AM,25060.0,71.47,,,,,
282,06/24/21 05:45:11 AM,24901.0,71.31,,,,,
283,06/24/21 06:15:11 AM,25038.9,71.44,,,,,
284,06/24/21 06:45:11 AM,25005.6,71.58,,,,,
285,06/24/21 07:15:11 AM,24988.1,71.11,,,,,
286,06/24/21 07:45:11 AM,24828.2,71.04,,,,,
287,06/24/21 08:15:11 AM,25102.2,71.17,,,,,
288,06/24/21 08:45:11 AM,25194.2,71.44,,,,,
289,06/24/21 09:15:11 AM,25164.1,71.98,,,,,
290,06/24/21 09:45:11 AM,25244.0,72.63,,,,,
291,06/24/21 10:15:11 AM,25286.9,72.25,,,,,
292,06/24/21 10:45:11 AM,25267.2,72.84,,,,,
293,06/24/21 11:15:11 AM,25340.7,72.79,,,,,
294,06/24/21 11:45:11 AM,25356.8,73.11,,,,,
295,06/24/21 12:15:11 PM,25335.3,73.31,,,,,
296,06/24/21 12:45:11 PM,25392.8,73.71,,,,,
297,06/24/21 01:15:11 PM,25353.2,73.90,,,,,
298,06/24/21 01:45:11 PM,25322.7,74.01,,,,,
299,06/24/21 02:15:11 PM,25142.8,74.12,,,,,
300,06/24/21 02:45:11 PM,25126.9,74.16,,,,,
301,06/24/21 03:15:11 PM,25014.3,74.39,,,,,
302,06/24/21 03:45:11 PM,25074.0,74.53,,,,,
303,06/24/21 04:15:11 PM,25068.7,74.66,,,,,
304,06/24/21 04:45:11 PM,25203.1,74.66,,,,,
305,06/24/21 05:15:11 PM,25238.7,74.73,,,,,
306,06/24/21 05:45:11 PM,25212.0,74.46,,,,,
307,06/24/21 06:15:11 PM,24876.7,74.19,,,,,
308,06/24/21 06:45:11 PM,25128.7,74.44,,,,,
309,06/24/21 07:15:11 PM,25286.9,74.08,,,,,
310,06/24/21 07:45:11 PM,25344.3,73.83,,,,,
311,06/24/21 08:15:11 PM,25374.8,74.03,,,,,
312,06/24/21 08:45:11 PM,25427.1,73.80,,,,,
313,06/24/21 09:15:11 PM,25450.7,73.74,,,,,
314,06/24/21 09:45:11 PM,25472.4,73.53,,,,,
315,06/24/21 10:15:11 PM,25483.3,73.47,,,,,
316,06/24/21 10:45:11 PM,25409.1,72.75,,,,,
317,06/24/21 11:15:11 PM,25349.6,72.48,,,,,
318,06/24/21 11:45:11 PM,25283.3,71.76,,,,,
319,06/25/21 12:15:11 AM,25326.3,72.10,,,,,
320,06/25/21 12:45:11 AM,25292.3,71.98,,,,,
321,06/25/21 01:15:11 AM,25301.2,71.80,,,,,
322,06/25/21 01:45:11 AM,25260.1,71.87,,,,,
323,06/25/21 02:15:11 AM,25269.0,71.92,,,,,
324,06/25/21 02:45:11 AM,25265.5,71.58,,,,,
325,06/25/21 03:15:11 AM,25210.2,71.28,,,,,
326,06/25/21 03:45:11 AM,25107.5,70.81,,,,,
327,06/25/21 04:15:11 AM,24838.6,70.34,,,,,
328,06/25/21 04:45:11 AM,25019.6,70.77,,,,,
329,06/25/21 05:15:11 AM,24995.1,70.77,,,,,
330,06/25/21 05:45:11 AM,24873.2,70.72,,,,,
331,06/25/21 06:15:11 AM,24842.1,70.79,,,,,
332,06/25/21 06:45:11 AM,25016.1,71.15,,,,,
333,06/25/21 07:15:11 AM,24934.0,70.86,,,,,
334,06/25/21 07:45:11 AM,25040.6,71.17,,,,,
335,06/25/21 08:15:11 AM,25023.1,71.24,,,,,
336,06/25/21 08:45:11 AM,25219.1,71.60,,,,,
337,06/25/21 09:15:11 AM,25240.5,71.49,,,,,
338,06/25/21 09:45:11 AM,25285.1,71.76,,,,,
339,06/25/21 10:15:11 AM,25322.7,71.80,,,,,
340,06/25/21 10:45:11 AM,25335.3,71.76,,,,,
341,06/25/21 11:15:11 AM,25418.1,71.89,,,,,
342,06/25/21 11:45:11 AM,25494.2,72.36,,,,,
343,06/25/21 12:15:11 PM,25521.5,72.23,,,,,
344,06/25/21 12:45:11 PM,25579.9,72.82,,,,,
345,06/25/21 01:15:11 PM,25627.5,73.09,,,,,
346,06/25/21 01:45:11 PM,25585.4,73.67,,,,,
347,06/25/21 02:15:11 PM,25556.1,73.42,,,,,
348,06/25/21 02:45:11 PM,25521.5,73.42,,,,,
349,06/25/21 03:15:11 PM,25523.3,72.84,,,,,
350,06/25/21 03:45:11 PM,25505.1,73.04,,,,,
351,06/25/21 04:15:11 PM,25528.8,73.17,,,,,
352,06/25/21 04:45:11 PM,25548.8,73.02,,,,,
353,06/25/21 05:15:11 PM,25485.1,72.75,,,,,
354,06/25/21 05:45:11 PM,25514.2,72.57,,,,,
355,06/25/21 06:15:11 PM,25423.5,72.14,,,,,
356,06/25/21 06:45:11 PM,25497.8,72.14,,,,,
357,06/25/21 07:15:11 PM,25407.3,71.76,,,,,
358,06/25/21 07:45:11 PM,25467.0,71.92,,,,,
359,06/25/21 08:15:11 PM,25463.3,71.73,,,,,
360,06/25/21 08:45:11 PM,25526.9,71.94,,,,,
361,06/25/21 09:15:11 PM,25503.3,71.74,,,,,
362,06/25/21 09:45:11 PM,25539.7,71.82,,,,,
363,06/25/21 10:15:11 PM,25543.3,71.74,,,,,
364,06/25/21 10:45:11 PM,25636.7,72.05,,,,,
365,06/25/21 11:15:11 PM,25556.1,71.64,,,,,
366,06/25/21 11:45:11 PM,25600.0,71.83,,,,,
367,06/26/21 12:15:11 AM,25649.6,71.98,,,,,
368,06/26/21 12:45:11 AM,25736.3,71.98,,,,,
369,06/26/21 01:15:11 AM,25728.9,72.01,,,,,
370,06/26/21 01:45:11 AM,25706.7,71.87,,,,,
371,06/26/21 02:15:11 AM,25633.0,71.87,,,,,
372,06/26/21 02:45:11 AM,25690.1,71.73,,,,,
373,06/26/21 03:15:11 AM,25651.4,71.64,,,,,
374,06/26/21 03:45:11 AM,25554.3,71.35,,,,,
375,06/26/21 04:15:11 AM,25407.3,71.17,,,,,
376,06/26/21 04:45:11 AM,25430.8,71.15,,,,,
377,06/26/21 05:15:11 AM,25414.5,71.10,,,,,
378,06/26/21 05:45:11 AM,25382.0,70.97,,,,,
379,06/26/21 06:15:11 AM,25423.5,71.15,,,,,
380,06/26/21 06:45:11 AM,25472.4,71.15,,,,,
381,06/26/21 07:15:11 AM,25245.8,70.81,,,,,
382,06/26/21 07:45:11 AM,25346.0,71.04,,,,,
383,06/26/21 08:15:11 AM,25322.7,71.06,,,,,
384,06/26/21 08:45:11 AM,25432.6,71.24,,,,,
385,06/26/21 09:15:11 AM,25486.9,71.24,,,,,
386,06/26/21 09:45:11 AM,25421.7,71.22,,,,,
387,06/26/21 10:15:11 AM,25450.7,71.35,,,,,
388,06/26/21 10:45:11 AM,25517.8,71.49,,,,,
389,06/26/21 11:15:11 AM,25589.0,71.55,,,,,
390,06/26/21 11:45:11 AM,25623.8,71.58,,,,,
391,06/26/21 12:15:11 PM,25649.6,71.60,,,,,
392,06/26/21 12:45:11 PM,25631.2,71.87,,,,,
393,06/26/21 01:15:11 PM,25653.2,72.21,,,,,
394,06/26/21 01:45:11 PM,25677.2,72.52,,,,,
395,06/26/21 02:15:11 PM,25706.7,72.70,,,,,
396,06/26/21 02:45:11 PM,25740.0,72.91,,,,,
397,06/26/21 03:15:11 PM,25751.1,73.71,,,,,
398,06/26/21 03:45:11 PM,25734.4,73.36,,,,,
399,06/26/21 04:15:11 PM,25636.7,74.12,,,,,
400,06/26/21 04:45:11 PM,25675.3,73.56,,,,,
401,06/26/21 05:15:11 PM,25574.4,73.89,,,,,
402,06/26/21 05:45:11 PM,25559.8,73.74,,,,,
403,06/26/21 06:15:11 PM,25581.7,73.63,,,,,
404,06/26/21 06:45:11 PM,25463.3,73.31,,,,,
405,06/26/21 07:15:11 PM,25548.8,73.18,,,,,
406,06/26/21 07:45:11 PM,25679.0,73.09,,,,,
407,06/26/21 08:15:11 PM,25634.9,72.99,,,,,
408,06/26/21 08:45:11 PM,25616.5,72.82,,,,,
409,06/26/21 09:15:11 PM,25680.9,73.00,,,,,
410,06/26/21 09:45:11 PM,25669.8,72.97,,,,,
411,06/26/21 10:15:11 PM,25732.6,73.02,,,,,
412,06/26/21 10:45:11 PM,25714.1,72.97,,,,,
413,06/26/21 11:15:11 PM,25752.9,72.97,,,,,
414,06/26/21 11:45:11 PM,25790.0,73.09,,,,,
415,06/27/21 12:15:11 AM,25730.7,73.04,,,,,
416,06/27/21 12:45:11 AM,25775.2,73.00,,,,,
417,06/27/21 01:15:11 AM,25767.8,72.90,,,,,
418,06/27/21 01:45:11 AM,25788.2,72.99,,,,,
419,06/27/21 02:15:11 AM,25767.8,72.84,,,,,
420,06/27/21 02:45:11 AM,25775.2,72.79,,,,,
421,06/27/21 03:15:11 AM,25799.3,72.73,,,,,
422,06/27/21 03:45:11 AM,25715.9,72.61,,,,,
423,06/27/21 04:15:11 AM,25749.2,72.57,,,,,
424,06/27/21 04:45:11 AM,25680.9,72.39,,,,,
425,06/27/21 05:15:11 AM,25614.7,72.25,,,,,
426,06/27/21 05:45:11 AM,25554.3,72.18,,,,,
427,06/27/21 06:15:11 AM,25472.4,72.05,,,,,
428,06/27/21 06:45:11 AM,25611.0,72.37,,,,,
429,06/27/21 07:15:11 AM,25567.1,72.32,,,,,
430,06/27/21 07:45:11 AM,25559.8,72.28,,,,,
431,06/27/21 08:15:11 AM,25510.6,72.34,,,,,
432,06/27/21 08:45:11 AM,25503.3,72.37,,,,,
433,06/27/21 09:15:11 AM,25561.6,72.57,,,,,
434,06/27/21 09:45:11 AM,25557.9,72.52,,,,,
435,06/27/21 10:15:11 AM,25609.2,72.64,,,,,
436,06/27/21 10:45:11 AM,25550.6,72.91,,,,,
437,06/27/21 11:15:11 AM,25594.5,73.02,,,,,
438,06/27/21 11:45:11 AM,25634.9,73.18,,,,,
439,06/27/21 12:15:11 PM,25719.6,72.97,,,,,
