"Plot Title: Carolina June 2021 2"
"#","Date Time, GMT-04:00","High Range, μS/cm (LGR S/N: 20182875, SEN S/N: 20182875)","Temp, °F (LGR S/N: 20182875, SEN S/N: 20182875)","Coupler Detached (LGR S/N: 20182875)","Coupler Attached (LGR S/N: 20182875)","Host Connected (LGR S/N: 20182875)","Stopped (LGR S/N: 20182875)","End Of File (LGR S/N: 20182875)"
57,06/19/21 01:16:34 PM,37455.3,73.63,,,,,
58,06/19/21 01:46:34 PM,37377.3,73.94,,,,,
59,06/19/21 02:16:34 PM,37455.3,73.85,,,,,
60,06/19/21 02:46:34 PM,37600.2,74.35,,,,,
61,06/19/21 03:16:34 PM,37619.9,74.53,,,,,
62,06/19/21 03:46:34 PM,37439.7,74.61,,,,,
63,06/19/21 04:16:34 PM,36829.1,74.12,,,,,
64,06/19/21 04:46:34 PM,36551.5,74.12,,,,,
65,06/19/21 05:16:34 PM,36001.0,73.56,,,,,
66,06/19/21 05:46:34 PM,38017.5,73.42,,,,,
67,06/19/21 06:16:34 PM,37789.9,73.13,,,,,
68,06/19/21 06:46:34 PM,37889.4,73.06,,,,,
69,06/19/21 07:16:34 PM,37829.6,72.90,,,,,
70,06/19/21 07:46:34 PM,37604.2,72.84,,,,,
71,06/19/21 08:16:34 PM,37841.6,72.91,,,,,
72,06/19/21 08:46:34 PM,37451.4,72.63,,,,,
73,06/19/21 09:16:34 PM,37191.6,72.59,,,,,
74,06/19/21 09:46:34 PM,37122.4,72.52,,,,,
75,06/19/21 10:16:34 PM,36656.1,72.19,,,,,
76,06/19/21 10:46:34 PM,36142.6,71.98,,,,,
77,06/19/21 11:16:34 PM,36307.3,72.05,,,,,
78,06/19/21 11:46:34 PM,35522.8,71.56,,,,,
79,06/20/21 12:16:34 AM,35703.4,71.65,,,,,
80,06/20/21 12:46:34 AM,35431.5,71.38,,,,,
81,06/20/21 01:16:34 AM,34730.8,70.97,,,,,
82,06/20/21 01:46:34 AM,35347.6,71.35,,,,,
83,06/20/21 02:16:34 AM,35717.6,71.62,,,,,
84,06/20/21 02:46:34 AM,34717.3,71.02,,,,,
85,06/20/21 03:16:34 AM,35864.1,71.47,,,,,
86,06/20/21 03:46:34 AM,35354.6,70.75,,,,,
87,06/20/21 04:16:34 AM,35918.1,71.02,,,,,
88,06/20/21 04:46:34 AM,36626.1,71.28,,,,,
89,06/20/21 05:16:34 AM,36230.2,70.97,,,,,
90,06/20/21 05:46:34 AM,36641.1,71.06,,,,,
91,06/20/21 06:16:34 AM,36916.3,71.51,,,,,
92,06/20/21 06:46:34 AM,37122.4,71.47,,,,,
93,06/20/21 07:16:34 AM,37253.3,71.92,,,,,
94,06/20/21 07:46:34 AM,37137.8,71.64,,,,,
95,06/20/21 08:16:34 AM,37087.9,71.96,,,,,
96,06/20/21 08:46:34 AM,37311.4,72.19,,,,,
97,06/20/21 09:16:34 AM,36893.5,71.83,,,,,
98,06/20/21 09:46:34 AM,37323.0,72.01,,,,,
99,06/20/21 10:16:34 AM,37506.1,72.52,,,,,
100,06/20/21 10:46:34 AM,37000.0,72.61,,,,,
101,06/20/21 11:16:34 AM,37042.0,73.53,,,,,
102,06/20/21 11:46:34 AM,37133.9,74.08,,,,,
103,06/20/21 12:16:34 PM,37357.9,73.67,,,,,
104,06/20/21 12:46:34 PM,37183.9,74.41,,,,,
105,06/20/21 01:16:34 PM,37482.6,73.98,,,,,
106,06/20/21 01:46:34 PM,37064.9,75.02,,,,,
107,06/20/21 02:16:34 PM,36073.5,74.61,,,,,
108,06/20/21 02:46:34 PM,35796.1,74.77,,,,,
109,06/20/21 03:16:34 PM,35508.8,75.56,,,,,
110,06/20/21 03:46:34 PM,37584.5,75.61,,,,,
111,06/20/21 04:16:34 PM,38243.7,75.42,,,,,
112,06/20/21 04:46:34 PM,38427.2,75.34,,,,,
113,06/20/21 05:16:34 PM,38009.5,75.16,,,,,
114,06/20/21 05:46:34 PM,37881.4,74.91,,,,,
115,06/20/21 06:16:34 PM,37853.5,74.77,,,,,
116,06/20/21 06:46:34 PM,38061.7,74.52,,,,,
117,06/20/21 07:16:34 PM,38029.6,74.23,,,,,
118,06/20/21 07:46:34 PM,37619.9,73.71,,,,,
119,06/20/21 08:16:34 PM,37766.1,73.74,,,,,
120,06/20/21 08:46:34 PM,37853.5,73.80,,,,,
121,06/20/21 09:16:34 PM,37683.0,73.63,,,,,
122,06/20/21 09:46:34 PM,36798.9,72.75,,,,,
123,06/20/21 10:16:34 PM,36259.6,72.09,,,,,
124,06/20/21 10:46:34 PM,36410.5,72.34,,,,,
125,06/20/21 11:16:34 PM,35907.3,72.16,,,,,
126,06/20/21 11:46:34 PM,35889.3,72.10,,,,,
127,06/21/21 12:16:34 AM,35628.8,71.80,,,,,
128,06/21/21 12:46:34 AM,35842.6,72.01,,,,,
129,06/21/21 01:16:34 AM,36318.3,72.43,,,,,
130,06/21/21 01:46:34 AM,35957.7,72.18,,,,,
131,06/21/21 02:16:34 AM,35903.7,72.14,,,,,
132,06/21/21 02:46:34 AM,36131.7,72.37,,,,,
133,06/21/21 03:16:34 AM,36091.7,72.36,,,,,
134,06/21/21 03:46:34 AM,36263.2,72.43,,,,,
135,06/21/21 04:16:34 AM,36384.7,72.34,,,,,
136,06/21/21 04:46:34 AM,36222.9,72.23,,,,,
137,06/21/21 05:16:34 AM,36518.0,72.39,,,,,
138,06/21/21 05:46:34 AM,36573.9,72.36,,,,,
139,06/21/21 06:16:34 AM,37099.4,72.86,,,,,
140,06/21/21 06:46:34 AM,37478.7,73.15,,,,,
141,06/21/21 07:16:34 AM,37510.0,72.88,,,,,
142,06/21/21 07:46:34 AM,37584.5,73.06,,,,,
143,06/21/21 08:16:34 AM,37686.9,73.18,,,,,
144,06/21/21 08:46:34 AM,37754.2,73.09,,,,,
145,06/21/21 09:16:34 AM,38013.5,73.53,,,,,
146,06/21/21 09:46:34 AM,38017.5,73.38,,,,,
147,06/21/21 10:16:34 AM,37941.4,73.58,,,,,
148,06/21/21 10:46:34 AM,37778.0,73.45,,,,,
149,06/21/21 11:16:34 AM,37694.8,73.44,,,,,
150,06/21/21 11:46:34 AM,37478.7,73.67,,,,,
151,06/21/21 12:16:34 PM,37821.7,73.63,,,,,
152,06/21/21 12:46:34 PM,37295.9,73.51,,,,,
153,06/21/21 01:16:34 PM,37176.2,73.42,,,,,
154,06/21/21 01:46:34 PM,37392.9,73.42,,,,,
155,06/21/21 02:16:34 PM,37280.4,73.33,,,,,
156,06/21/21 02:46:34 PM,36851.8,73.27,,,,,
157,06/21/21 03:16:34 PM,37357.9,73.24,,,,,
158,06/21/21 03:46:34 PM,37381.2,73.15,,,,,
159,06/21/21 04:16:34 PM,37392.9,73.13,,,,,
160,06/21/21 04:46:34 PM,37702.7,73.24,,,,,
161,06/21/21 05:16:34 PM,37778.0,73.26,,,,,
162,06/21/21 05:46:34 PM,37853.5,73.20,,,,,
163,06/21/21 06:16:34 PM,37913.4,73.18,,,,,
164,06/21/21 06:46:34 PM,38029.6,73.15,,,,,
165,06/21/21 07:16:34 PM,38150.5,73.17,,,,,
166,06/21/21 07:46:34 PM,38150.5,73.11,,,,,
167,06/21/21 08:16:34 PM,38106.0,73.02,,,,,
168,06/21/21 08:46:34 PM,38166.6,72.99,,,,,
169,06/21/21 09:16:34 PM,38235.5,72.90,,,,,
170,06/21/21 09:46:34 PM,38122.2,72.73,,,,,
171,06/21/21 10:16:34 PM,37981.4,72.64,,,,,
172,06/21/21 10:46:34 PM,37977.4,72.61,,,,,
173,06/21/21 11:16:34 PM,38162.6,72.77,,,,,
174,06/21/21 11:46:34 PM,37861.5,72.59,,,,,
175,06/22/21 12:16:34 AM,37841.6,72.48,,,,,
176,06/22/21 12:46:34 AM,37057.3,72.01,,,,,
177,06/22/21 01:16:34 AM,36855.6,71.94,,,,,
178,06/22/21 01:46:34 AM,36889.7,71.91,,,,,
179,06/22/21 02:16:34 AM,36414.2,71.55,,,,,
180,06/22/21 02:46:34 AM,36551.5,71.64,,,,,
181,06/22/21 03:16:34 AM,36259.6,71.47,,,,,
182,06/22/21 03:46:34 AM,36219.3,71.47,,,,,
183,06/22/21 04:16:34 AM,36592.5,71.64,,,,,
184,06/22/21 04:46:34 AM,36633.6,71.83,,,,,
185,06/22/21 05:16:34 AM,36950.5,71.78,,,,,
186,06/22/21 05:46:34 AM,37284.2,71.80,,,,,
187,06/22/21 06:16:34 AM,37172.3,71.74,,,,,
188,06/22/21 06:46:34 AM,37249.5,71.89,,,,,
189,06/22/21 07:16:34 AM,37455.3,71.92,,,,,
190,06/22/21 07:46:34 AM,37635.7,72.01,,,,,
191,06/22/21 08:16:34 AM,37675.1,72.03,,,,,
192,06/22/21 08:46:34 AM,37837.6,72.21,,,,,
193,06/22/21 09:16:34 AM,37973.4,72.37,,,,,
194,06/22/21 09:46:34 AM,38102.0,72.63,,,,,
195,06/22/21 10:16:34 AM,38386.3,73.31,,,,,
196,06/22/21 10:46:34 AM,38427.2,73.67,,,,,
197,06/22/21 11:16:34 AM,38460.0,73.53,,,,,
198,06/22/21 11:46:34 AM,38484.7,73.94,,,,,
199,06/22/21 12:16:34 PM,38451.8,74.75,,,,,
200,06/22/21 12:46:34 PM,38427.2,74.46,,,,,
201,06/22/21 01:16:34 PM,38337.3,74.48,,,,,
202,06/22/21 01:46:34 PM,37829.6,74.88,,,,,
203,06/22/21 02:16:34 PM,37897.4,74.64,,,,,
204,06/22/21 02:46:34 PM,37584.5,74.05,,,,,
205,06/22/21 03:16:34 PM,37750.2,74.10,,,,,
206,06/22/21 03:46:34 PM,37809.8,73.99,,,,,
207,06/22/21 04:16:34 PM,38081.9,74.28,,,,,
208,06/22/21 04:46:34 PM,37933.4,74.32,,,,,
209,06/22/21 05:16:34 PM,38061.7,74.21,,,,,
210,06/22/21 05:46:34 PM,37408.5,73.58,,,,,
211,06/22/21 06:16:34 PM,37702.7,73.54,,,,,
212,06/22/21 06:46:34 PM,37789.9,73.58,,,,,
213,06/22/21 07:16:34 PM,37885.4,73.74,,,,,
214,06/22/21 07:46:34 PM,37953.4,73.60,,,,,
215,06/22/21 08:16:34 PM,37389.0,73.51,,,,,
216,06/22/21 08:46:34 PM,36626.1,73.20,,,,,
217,06/22/21 09:16:34 PM,36927.7,73.11,,,,,
218,06/22/21 09:46:34 PM,36296.3,72.93,,,,,
219,06/22/21 10:16:34 PM,35928.9,72.82,,,,,
220,06/22/21 10:46:34 PM,36033.6,73.02,,,,,
221,06/22/21 11:16:34 PM,35968.5,73.09,,,,,
222,06/22/21 11:46:34 PM,35678.5,72.82,,,,,
223,06/23/21 12:16:34 AM,35428.0,72.59,,,,,
224,06/23/21 12:46:34 AM,36757.5,72.43,,,,,
225,06/23/21 01:16:34 AM,36230.2,71.87,,,,,
226,06/23/21 01:46:34 AM,36109.8,71.69,,,,,
227,06/23/21 02:16:34 AM,36022.7,71.44,,,,,
228,06/23/21 02:46:34 AM,36693.6,71.76,,,,,
229,06/23/21 03:16:34 AM,36719.9,71.64,,,,,
230,06/23/21 03:46:34 AM,36340.4,71.13,,,,,
231,06/23/21 04:16:34 AM,36746.2,71.35,,,,,
232,06/23/21 04:46:34 AM,36927.7,71.37,,,,,
233,06/23/21 05:16:34 AM,35639.4,70.25,,,,,
234,06/23/21 05:46:34 AM,33556.7,68.81,,,,,
235,06/23/21 06:16:34 AM,35302.3,70.07,,,,,
236,06/23/21 06:46:34 AM,35853.4,70.68,,,,,
237,06/23/21 07:16:34 AM,35835.5,70.68,,,,,
238,06/23/21 07:46:34 AM,35208.6,70.47,,,,,
239,06/23/21 08:16:34 AM,35896.5,70.93,,,,,
240,06/23/21 08:46:34 AM,36311.0,71.15,,,,,
241,06/23/21 09:16:34 AM,36095.3,71.02,,,,,
242,06/23/21 09:46:34 AM,35925.3,70.93,,,,,
243,06/23/21 10:16:34 AM,36095.3,71.24,,,,,
244,06/23/21 10:46:34 AM,36288.9,71.53,,,,,
245,06/23/21 11:16:34 AM,36454.9,71.92,,,,,
246,06/23/21 11:46:34 AM,36425.3,72.21,,,,,
247,06/23/21 12:16:34 PM,36048.1,72.23,,,,,
248,06/23/21 12:46:34 PM,35936.1,72.21,,,,,
249,06/23/21 01:16:34 PM,34593.3,72.32,,,,,
250,06/23/21 01:46:34 PM,35312.8,72.61,,,,,
251,06/23/21 02:16:34 PM,35632.3,72.90,,,,,
252,06/23/21 02:46:34 PM,34808.4,72.79,,,,,
253,06/23/21 03:16:34 PM,35728.3,72.97,,,,,
254,06/23/21 03:46:34 PM,35749.7,73.29,,,,,
255,06/23/21 04:16:34 PM,36329.4,73.60,,,,,
256,06/23/21 04:46:34 PM,36562.7,73.71,,,,,
257,06/23/21 05:16:34 PM,36802.7,74.25,,,,,
258,06/23/21 05:46:34 PM,37007.6,74.48,,,,,
259,06/23/21 06:16:34 PM,37164.7,74.26,,,,,
260,06/23/21 06:46:34 PM,37015.2,74.08,,,,,
261,06/23/21 07:16:34 PM,36969.5,73.81,,,,,
262,06/23/21 07:46:34 PM,37053.4,73.71,,,,,
263,06/23/21 08:16:34 PM,36882.1,73.36,,,,,
264,06/23/21 08:46:34 PM,37133.9,73.60,,,,,
265,06/23/21 09:16:34 PM,37080.2,73.09,,,,,
266,06/23/21 09:46:34 PM,37420.2,73.45,,,,,
267,06/23/21 10:16:34 PM,37604.2,73.60,,,,,
268,06/23/21 10:46:34 PM,37478.7,73.36,,,,,
269,06/23/21 11:16:34 PM,37568.8,73.38,,,,,
270,06/23/21 11:46:34 PM,37130.1,72.90,,,,,
271,06/24/21 12:16:34 AM,36810.3,72.36,,,,,
272,06/24/21 12:46:34 AM,37557.0,73.29,,,,,
273,06/24/21 01:16:34 AM,37218.6,72.93,,,,,
274,06/24/21 01:46:34 AM,36716.1,72.03,,,,,
275,06/24/21 02:16:34 AM,36810.3,72.39,,,,,
276,06/24/21 02:46:34 AM,36109.8,71.80,,,,,
277,06/24/21 03:16:34 AM,35763.9,71.74,,,,,
278,06/24/21 03:46:34 AM,35593.4,71.62,,,,,
279,06/24/21 04:16:34 AM,35604.0,71.74,,,,,
280,06/24/21 04:46:34 AM,36040.8,71.76,,,,,
281,06/24/21 05:16:34 AM,35643.0,71.37,,,,,
282,06/24/21 05:46:34 AM,35674.9,71.76,,,,,
283,06/24/21 06:16:34 AM,35368.5,71.37,,,,,
284,06/24/21 06:46:34 AM,35792.5,71.92,,,,,
285,06/24/21 07:16:34 AM,35975.7,71.38,,,,,
286,06/24/21 07:46:34 AM,35771.1,71.40,,,,,
287,06/24/21 08:16:34 AM,36277.9,71.44,,,,,
288,06/24/21 08:46:34 AM,36562.7,71.76,,,,,
289,06/24/21 09:16:34 AM,36529.2,72.43,,,,,
290,06/24/21 09:46:34 AM,37045.8,72.99,,,,,
291,06/24/21 10:16:34 AM,36626.1,72.88,,,,,
292,06/24/21 10:46:34 AM,37107.1,72.99,,,,,
293,06/24/21 11:16:34 AM,37447.5,73.18,,,,,
294,06/24/21 11:46:34 AM,37560.9,73.58,,,,,
295,06/24/21 12:16:34 PM,37568.8,73.67,,,,,
296,06/24/21 12:46:34 PM,37738.4,74.05,,,,,
297,06/24/21 01:16:34 PM,37572.7,74.25,,,,,
298,06/24/21 01:46:34 PM,37245.6,74.41,,,,,
299,06/24/21 02:16:34 PM,36795.2,74.52,,,,,
300,06/24/21 02:46:34 PM,36226.6,74.48,,,,,
301,06/24/21 03:16:34 PM,36113.5,74.73,,,,,
302,06/24/21 03:46:34 PM,36333.0,74.88,,,,,
303,06/24/21 04:16:34 PM,36362.5,74.89,,,,,
304,06/24/21 04:46:34 PM,36171.8,74.93,,,,,
305,06/24/21 05:16:34 PM,36648.6,75.15,,,,,
306,06/24/21 05:46:34 PM,36113.5,74.25,,,,,
307,06/24/21 06:16:34 PM,36536.6,74.50,,,,,
308,06/24/21 06:46:34 PM,36761.2,74.59,,,,,
309,06/24/21 07:16:34 PM,37222.4,74.59,,,,,
310,06/24/21 07:46:34 PM,37257.2,74.21,,,,,
311,06/24/21 08:16:34 PM,37377.3,74.35,,,,,
312,06/24/21 08:46:34 PM,37431.9,74.10,,,,,
313,06/24/21 09:16:34 PM,37435.8,74.08,,,,,
314,06/24/21 09:46:34 PM,37494.3,73.81,,,,,
315,06/24/21 10:16:34 PM,37710.7,73.92,,,,,
316,06/24/21 10:46:34 PM,37064.9,73.04,,,,,
317,06/24/21 11:16:34 PM,37076.4,72.82,,,,,
318,06/24/21 11:46:34 PM,36566.4,72.19,,,,,
319,06/25/21 12:16:34 AM,36712.3,72.43,,,,,
320,06/25/21 12:46:34 AM,36648.6,72.32,,,,,
321,06/25/21 01:16:34 AM,36510.6,72.01,,,,,
322,06/25/21 01:46:34 AM,36555.2,72.21,,,,,
323,06/25/21 02:16:34 AM,36585.1,72.30,,,,,
324,06/25/21 02:46:34 AM,36469.7,71.92,,,,,
325,06/25/21 03:16:34 AM,36252.2,71.49,,,,,
326,06/25/21 03:46:34 AM,35778.2,71.15,,,,,
327,06/25/21 04:16:34 AM,34889.7,70.61,,,,,
328,06/25/21 04:46:34 AM,36015.5,71.47,,,,,
329,06/25/21 05:16:34 AM,35491.2,71.08,,,,,
330,06/25/21 05:46:34 AM,35246.8,71.24,,,,,
331,06/25/21 06:16:34 AM,35229.4,71.15,,,,,
332,06/25/21 06:46:34 AM,35753.2,71.51,,,,,
333,06/25/21 07:16:34 AM,35456.0,71.26,,,,,
334,06/25/21 07:46:34 AM,35972.1,71.51,,,,,
335,06/25/21 08:16:34 AM,36109.8,71.71,,,,,
336,06/25/21 08:46:34 AM,36529.2,71.80,,,,,
337,06/25/21 09:16:34 AM,36614.9,71.78,,,,,
338,06/25/21 09:46:34 AM,36859.4,72.10,,,,,
339,06/25/21 10:16:34 AM,37038.2,72.14,,,,,
340,06/25/21 10:46:34 AM,37377.3,72.14,,,,,
341,06/25/21 11:16:34 AM,37455.3,72.37,,,,,
342,06/25/21 11:46:34 AM,37793.9,72.97,,,,,
343,06/25/21 12:16:34 PM,37754.2,72.43,,,,,
344,06/25/21 12:46:34 PM,38102.0,73.24,,,,,
345,06/25/21 01:16:34 PM,38186.9,73.26,,,,,
346,06/25/21 01:46:34 PM,38182.8,73.98,,,,,
347,06/25/21 02:16:34 PM,38013.5,73.69,,,,,
348,06/25/21 02:46:34 PM,37969.4,73.71,,,,,
349,06/25/21 03:16:34 PM,37746.3,73.17,,,,,
350,06/25/21 03:46:34 PM,37909.4,73.06,,,,,
351,06/25/21 04:16:34 PM,37639.6,73.53,,,,,
352,06/25/21 04:46:34 PM,37392.9,73.38,,,,,
353,06/25/21 05:16:34 PM,37068.7,73.06,,,,,
354,06/25/21 05:46:34 PM,37130.1,72.90,,,,,
355,06/25/21 06:16:34 PM,36436.4,72.36,,,,,
356,06/25/21 06:46:34 PM,36973.3,72.50,,,,,
357,06/25/21 07:16:34 PM,36855.6,72.21,,,,,
358,06/25/21 07:46:34 PM,36901.1,72.32,,,,,
359,06/25/21 08:16:34 PM,36908.7,72.14,,,,,
360,06/25/21 08:46:34 PM,37214.7,72.25,,,,,
361,06/25/21 09:16:34 PM,37030.5,72.10,,,,,
362,06/25/21 09:46:34 PM,37268.8,72.23,,,,,
363,06/25/21 10:16:34 PM,37226.3,72.16,,,,,
364,06/25/21 10:46:34 PM,37545.3,72.36,,,,,
365,06/25/21 11:16:34 PM,37299.7,71.98,,,,,
366,06/25/21 11:46:34 PM,37412.4,72.05,,,,,
367,06/26/21 12:16:34 AM,37785.9,72.30,,,,,
368,06/26/21 12:46:34 AM,37997.4,72.32,,,,,
369,06/26/21 01:16:34 AM,37941.4,72.36,,,,,
370,06/26/21 01:46:34 AM,37909.4,72.21,,,,,
371,06/26/21 02:16:34 AM,37905.4,72.23,,,,,
372,06/26/21 02:46:34 AM,37857.5,72.09,,,,,
373,06/26/21 03:16:34 AM,37726.5,71.92,,,,,
374,06/26/21 03:46:34 AM,37420.2,71.74,,,,,
375,06/26/21 04:16:34 AM,36908.7,71.49,,,,,
376,06/26/21 04:46:34 AM,36798.9,71.51,,,,,
377,06/26/21 05:16:34 AM,36817.8,71.42,,,,,
378,06/26/21 05:46:34 AM,36603.7,71.35,,,,,
379,06/26/21 06:16:34 AM,36761.2,71.40,,,,,
380,06/26/21 06:46:34 AM,36920.1,71.44,,,,,
381,06/26/21 07:16:34 AM,36062.6,71.22,,,,,
382,06/26/21 07:46:34 AM,36259.6,71.37,,,,,
383,06/26/21 08:16:34 AM,36536.6,71.47,,,,,
384,06/26/21 08:46:34 AM,36742.4,71.60,,,,,
385,06/26/21 09:16:34 AM,36939.1,71.55,,,,,
386,06/26/21 09:46:34 AM,37015.2,71.56,,,,,
387,06/26/21 10:16:34 AM,37199.3,71.67,,,,,
388,06/26/21 10:46:34 AM,37249.5,71.83,,,,,
389,06/26/21 11:16:34 AM,37467.0,71.89,,,,,
390,06/26/21 11:46:34 AM,37592.4,71.96,,,,,
391,06/26/21 12:16:34 PM,37774.0,71.96,,,,,
392,06/26/21 12:46:34 PM,37778.0,72.23,,,,,
393,06/26/21 01:16:34 PM,37945.4,72.19,,,,,
394,06/26/21 01:46:34 PM,38073.8,72.88,,,,,
395,06/26/21 02:16:34 PM,38255.8,73.36,,,,,
396,06/26/21 02:46:34 PM,38394.5,73.17,,,,,
397,06/26/21 03:16:34 PM,38410.8,74.05,,,,,
398,06/26/21 03:46:34 PM,38394.5,73.83,,,,,
399,06/26/21 04:16:34 PM,38025.5,74.41,,,,,
400,06/26/21 04:46:34 PM,38094.0,73.87,,,,,
401,06/26/21 05:16:34 PM,37506.1,74.25,,,,,
402,06/26/21 05:46:34 PM,37141.6,74.10,,,,,
403,06/26/21 06:16:34 PM,37572.7,73.81,,,,,
404,06/26/21 06:46:34 PM,37284.2,73.63,,,,,
405,06/26/21 07:16:34 PM,37180.0,73.47,,,,,
406,06/26/21 07:46:34 PM,37690.9,73.44,,,,,
407,06/26/21 08:16:34 PM,37549.2,73.38,,,,,
408,06/26/21 08:46:34 PM,37377.3,73.17,,,,,
409,06/26/21 09:16:34 PM,37459.2,73.20,,,,,
410,06/26/21 09:46:34 PM,37683.0,73.31,,,,,
411,06/26/21 10:16:34 PM,37825.7,73.36,,,,,
412,06/26/21 10:46:34 PM,37801.8,73.29,,,,,
413,06/26/21 11:16:34 PM,37921.4,73.33,,,,,
414,06/26/21 11:46:34 PM,38085.9,73.42,,,,,
415,06/27/21 12:16:34 AM,38170.7,73.42,,,,,
416,06/27/21 12:46:34 AM,38158.5,73.29,,,,,
417,06/27/21 01:16:34 AM,38207.1,73.24,,,,,
418,06/27/21 01:46:34 AM,38361.8,73.33,,,,,
419,06/27/21 02:16:34 AM,38272.1,73.20,,,,,
420,06/27/21 02:46:34 AM,38280.2,73.15,,,,,
421,06/27/21 03:16:34 AM,38259.9,73.09,,,,,
422,06/27/21 03:46:34 AM,38142.4,72.97,,,,,
423,06/27/21 04:16:34 AM,38001.4,72.86,,,,,
424,06/27/21 04:46:34 AM,37893.4,72.75,,,,,
425,06/27/21 05:16:34 AM,37604.2,72.61,,,,,
426,06/27/21 05:46:34 AM,37272.6,72.46,,,,,
427,06/27/21 06:16:34 AM,37091.7,72.39,,,,,
428,06/27/21 06:46:34 AM,37537.4,72.61,,,,,
429,06/27/21 07:16:34 AM,37404.6,72.61,,,,,
430,06/27/21 07:46:34 AM,37396.8,72.72,,,,,
431,06/27/21 08:16:34 AM,37199.3,72.70,,,,,
432,06/27/21 08:46:34 AM,37045.8,72.72,,,,,
433,06/27/21 09:16:34 AM,37280.4,72.88,,,,,
434,06/27/21 09:46:34 AM,37323.0,72.86,,,,,
435,06/27/21 10:16:34 AM,37667.2,72.97,,,,,
436,06/27/21 10:46:34 AM,37494.3,73.17,,,,,
437,06/27/21 11:16:34 AM,37706.7,73.36,,,,,
438,06/27/21 11:46:34 AM,37905.4,73.58,,,,,
