"Plot Title: Carolina No 1 May 2022"
"#","Date Time, GMT-04:00","High Range, μS/cm (LGR S/N: 20200318, SEN S/N: 20200318)","Temp, °F (LGR S/N: 20200318, SEN S/N: 20200318)","Coupler Detached (LGR S/N: 20200318)","Coupler Attached (LGR S/N: 20200318)","Host Connected (LGR S/N: 20200318)","Stopped (LGR S/N: 20200318)","End Of File (LGR S/N: 20200318)"
207,05/21/22 06:36:18 PM,23255.8,67.96,,,,,
208,05/21/22 07:06:18 PM,23153.4,67.89,,,,,
209,05/21/22 07:36:18 PM,23503.5,66.38,,,,,
210,05/21/22 08:06:18 PM,23749.5,64.83,,,,,
211,05/21/22 08:36:18 PM,23972.5,63.48,,,,,
212,05/21/22 09:06:18 PM,23916.0,63.19,,,,,
213,05/21/22 09:36:18 PM,24009.8,62.60,,,,,
214,05/21/22 10:06:18 PM,24021.2,62.31,,,,,
215,05/21/22 10:36:18 PM,24071.6,62.73,,,,,
216,05/21/22 11:06:18 PM,24115.7,62.47,,,,,
217,05/21/22 11:36:18 PM,24022.8,62.51,,,,,
218,05/22/22 12:06:18 AM,24030.9,61.74,,,,,
219,05/22/22 12:36:18 AM,24110.8,61.27,,,,,
220,05/22/22 01:06:18 AM,24032.5,61.02,,,,,
221,05/22/22 01:36:18 AM,24030.9,61.30,,,,,
222,05/22/22 02:06:18 AM,24087.9,61.11,,,,,
223,05/22/22 02:36:18 AM,24048.8,61.43,,,,,
224,05/22/22 03:06:18 AM,23969.3,61.86,,,,,
225,05/22/22 03:36:18 AM,23760.6,62.17,,,,,
226,05/22/22 04:06:18 AM,23591.3,62.37,,,,,
227,05/22/22 04:36:18 AM,23442.7,62.47,,,,,
228,05/22/22 05:06:18 AM,23492.6,62.42,,,,,
229,05/22/22 05:36:18 AM,23366.7,62.65,,,,,
230,05/22/22 06:06:18 AM,23382.2,62.64,,,,,
231,05/22/22 06:36:18 AM,23352.8,62.67,,,,,
232,05/22/22 07:06:18 AM,23112.4,62.82,,,,,
233,05/22/22 07:36:18 AM,23071.5,62.82,,,,,
234,05/22/22 08:06:18 AM,23089.6,62.83,,,,,
235,05/22/22 08:36:18 AM,23289.6,62.76,,,,,
236,05/22/22 09:06:18 AM,23459.8,62.65,,,,,
237,05/22/22 09:36:18 AM,23475.4,62.69,,,,,
238,05/22/22 10:06:18 AM,23553.6,62.64,,,,,
239,05/22/22 10:36:18 AM,23602.3,62.60,,,,,
240,05/22/22 11:06:18 AM,23842.1,62.33,,,,,
241,05/22/22 11:36:18 AM,23695.5,63.70,,,,,
242,05/22/22 12:06:18 PM,23843.7,63.75,,,,,
243,05/22/22 12:36:18 PM,24003.3,63.46,,,,,
244,05/22/22 01:06:18 PM,24099.4,62.89,,,,,
245,05/22/22 01:36:18 PM,24104.3,62.92,,,,,
246,05/22/22 02:06:18 PM,24151.7,63.25,,,,,
247,05/22/22 02:36:18 PM,24123.9,63.41,,,,,
248,05/22/22 03:06:18 PM,24164.9,64.20,,,,,
249,05/22/22 03:36:18 PM,24115.7,65.05,,,,,
250,05/22/22 04:06:18 PM,24083.0,65.93,,,,,
251,05/22/22 04:36:18 PM,24000.1,66.85,,,,,
252,05/22/22 05:06:18 PM,23946.7,67.44,,,,,
253,05/22/22 05:36:18 PM,23771.8,68.52,,,,,
254,05/22/22 06:06:18 PM,23722.5,68.65,,,,,
255,05/22/22 06:36:18 PM,23714.5,68.67,,,,,
256,05/22/22 07:06:18 PM,23693.9,68.74,,,,,
257,05/22/22 07:36:18 PM,23578.7,68.99,,,,,
258,05/22/22 08:06:18 PM,23790.9,68.02,,,,,
259,05/22/22 08:36:18 PM,23877.4,67.21,,,,,
260,05/22/22 09:06:18 PM,23848.5,66.65,,,,,
261,05/22/22 09:36:18 PM,23908.0,65.98,,,,,
262,05/22/22 10:06:18 PM,23953.1,64.35,,,,,
263,05/22/22 10:36:18 PM,23951.5,64.99,,,,,
264,05/22/22 11:06:18 PM,23875.8,65.16,,,,,
265,05/22/22 11:36:18 PM,23935.4,64.47,,,,,
266,05/23/22 12:06:18 AM,23940.2,63.37,,,,,
267,05/23/22 12:36:18 AM,23990.3,64.26,,,,,
268,05/23/22 01:06:18 AM,23930.5,63.48,,,,,
269,05/23/22 01:36:18 AM,23954.7,62.82,,,,,
270,05/23/22 02:06:18 AM,24019.5,62.28,,,,,
271,05/23/22 02:36:18 AM,24006.6,62.60,,,,,
272,05/23/22 03:06:18 AM,23982.2,62.33,,,,,
273,05/23/22 03:36:18 AM,23958.0,62.83,,,,,
274,05/23/22 04:06:18 AM,23872.6,63.16,,,,,
275,05/23/22 04:36:18 AM,23594.4,63.59,,,,,
276,05/23/22 05:06:18 AM,23622.8,63.59,,,,,
277,05/23/22 05:36:18 AM,23329.6,63.95,,,,,
278,05/23/22 06:06:18 AM,23211.4,64.09,,,,,
279,05/23/22 06:36:18 AM,22955.4,64.27,,,,,
280,05/23/22 07:06:18 AM,22613.1,64.44,,,,,
281,05/23/22 07:36:18 AM,22705.6,64.38,,,,,
282,05/23/22 08:06:18 AM,22662.9,64.44,,,,,
283,05/23/22 08:36:18 AM,22760.2,64.44,,,,,
284,05/23/22 09:06:18 AM,22567.8,64.60,,,,,
285,05/23/22 09:36:18 AM,22561.9,64.72,,,,,
286,05/23/22 10:06:18 AM,22370.7,64.87,,,,,
287,05/23/22 10:36:18 AM,22770.6,64.49,,,,,
288,05/23/22 11:06:18 AM,23159.5,64.15,,,,,
289,05/23/22 11:36:18 AM,23165.6,64.62,,,,,
290,05/23/22 12:06:18 PM,23243.5,64.31,,,,,
291,05/23/22 12:36:18 PM,23621.2,64.31,,,,,
292,05/23/22 01:06:18 PM,23553.6,65.34,,,,,
293,05/23/22 01:36:18 PM,23848.5,64.71,,,,,
294,05/23/22 02:06:18 PM,24030.9,64.87,,,,,
295,05/23/22 02:36:18 PM,24135.4,64.92,,,,,
296,05/23/22 03:06:18 PM,24253.8,65.79,,,,,
297,05/23/22 03:36:18 PM,24145.2,65.17,,,,,
298,05/23/22 04:06:18 PM,24089.6,65.26,,,,,
299,05/23/22 04:36:18 PM,23759.0,66.22,,,,,
300,05/23/22 05:06:18 PM,23512.9,66.78,,,,,
301,05/23/22 05:36:18 PM,23470.7,66.99,,,,,
302,05/23/22 06:06:18 PM,23599.1,66.81,,,,,
303,05/23/22 06:36:18 PM,23288.1,67.15,,,,,
304,05/23/22 07:06:18 PM,23300.4,67.12,,,,,
305,05/23/22 07:36:18 PM,23173.2,67.23,,,,,
306,05/23/22 08:06:18 PM,23051.8,67.21,,,,,
307,05/23/22 08:36:18 PM,22950.9,67.12,,,,,
308,05/23/22 09:06:18 PM,23008.0,67.03,,,,,
309,05/23/22 09:36:18 PM,23079.0,66.97,,,,,
310,05/23/22 10:06:18 PM,23239.0,66.56,,,,,
311,05/23/22 10:36:18 PM,23464.5,66.15,,,,,
312,05/23/22 11:06:18 PM,23744.7,64.65,,,,,
313,05/23/22 11:36:18 PM,23697.1,64.53,,,,,
314,05/24/22 12:06:18 AM,23732.0,64.47,,,,,
315,05/24/22 12:36:18 AM,23858.1,64.02,,,,,
316,05/24/22 01:06:18 AM,23840.5,63.95,,,,,
317,05/24/22 01:36:18 AM,23746.3,63.68,,,,,
318,05/24/22 02:06:18 AM,23784.5,63.18,,,,,
319,05/24/22 02:36:18 AM,23784.5,62.94,,,,,
320,05/24/22 03:06:18 AM,23816.5,62.82,,,,,
321,05/24/22 03:36:18 AM,23763.8,62.82,,,,,
322,05/24/22 04:06:18 AM,23789.3,62.76,,,,,
323,05/24/22 04:36:18 AM,23646.4,62.91,,,,,
324,05/24/22 05:06:18 AM,23459.8,62.91,,,,,
325,05/24/22 05:36:18 AM,23231.3,62.92,,,,,
326,05/24/22 06:06:18 AM,23113.9,62.76,,,,,
327,05/24/22 06:36:18 AM,22858.2,62.92,,,,,
328,05/24/22 07:06:18 AM,22770.6,62.89,,,,,
329,05/24/22 07:36:18 AM,22779.5,62.94,,,,,
330,05/24/22 08:06:18 AM,22648.3,62.94,,,,,
331,05/24/22 08:36:18 AM,22567.8,62.96,,,,,
332,05/24/22 09:06:18 AM,22522.6,62.96,,,,,
333,05/24/22 09:36:18 AM,22827.0,63.16,,,,,
334,05/24/22 10:06:18 AM,22871.6,63.14,,,,,
335,05/24/22 10:36:18 AM,22921.0,63.18,,,,,
336,05/24/22 11:06:18 AM,22987.0,63.10,,,,,
337,05/24/22 11:36:18 AM,23338.9,63.07,,,,,
338,05/24/22 12:06:18 PM,23365.2,63.18,,,,,
339,05/24/22 12:36:18 PM,23346.6,63.16,,,,,
340,05/24/22 01:06:18 PM,23624.3,63.14,,,,,
341,05/24/22 01:36:18 PM,23678.1,63.48,,,,,
342,05/24/22 02:06:18 PM,23633.8,64.08,,,,,
343,05/24/22 02:36:18 PM,23671.7,64.02,,,,,
344,05/24/22 03:06:18 PM,23712.9,63.86,,,,,
345,05/24/22 03:36:18 PM,23810.1,63.75,,,,,
346,05/24/22 04:06:18 PM,23838.9,63.72,,,,,
347,05/24/22 04:36:18 PM,23782.9,63.55,,,,,
348,05/24/22 05:06:18 PM,23703.4,63.63,,,,,
349,05/24/22 05:36:18 PM,23600.7,65.05,,,,,
350,05/24/22 06:06:18 PM,23537.9,65.03,,,,,
351,05/24/22 06:36:18 PM,23534.8,65.10,,,,,
352,05/24/22 07:06:18 PM,23281.9,65.86,,,,,
353,05/24/22 07:36:18 PM,23148.9,65.82,,,,,
354,05/24/22 08:06:18 PM,22871.6,65.91,,,,,
355,05/24/22 08:36:18 PM,22837.4,65.79,,,,,
356,05/24/22 09:06:18 PM,22819.5,65.70,,,,,
357,05/24/22 09:36:18 PM,22752.8,65.68,,,,,
358,05/24/22 10:06:18 PM,22649.7,65.46,,,,,
359,05/24/22 10:36:18 PM,22815.1,65.53,,,,,
360,05/24/22 11:06:18 PM,22874.6,65.52,,,,,
361,05/24/22 11:36:18 PM,23018.6,65.23,,,,,
362,05/25/22 12:06:18 AM,23306.5,64.56,,,,,
363,05/25/22 12:36:18 AM,23405.4,64.06,,,,,
364,05/25/22 01:06:18 AM,23456.7,63.88,,,,,
365,05/25/22 01:36:18 AM,23505.1,63.07,,,,,
366,05/25/22 02:06:18 AM,23548.9,62.89,,,,,
367,05/25/22 02:36:18 AM,23494.1,62.51,,,,,
368,05/25/22 03:06:18 AM,23376.0,62.20,,,,,
369,05/25/22 03:36:18 AM,23391.5,61.83,,,,,
370,05/25/22 04:06:18 AM,23425.6,61.72,,,,,
371,05/25/22 04:36:18 AM,23438.0,61.63,,,,,
372,05/25/22 05:06:18 AM,23438.0,61.56,,,,,
373,05/25/22 05:36:18 AM,23453.6,61.54,,,,,
374,05/25/22 06:06:18 AM,23389.9,61.68,,,,,
375,05/25/22 06:36:18 AM,23023.1,61.56,,,,,
376,05/25/22 07:06:18 AM,22685.0,61.38,,,,,
377,05/25/22 07:36:18 AM,22705.6,61.61,,,,,
378,05/25/22 08:06:18 AM,22366.4,61.65,,,,,
379,05/25/22 08:36:18 AM,22321.9,61.75,,,,,
380,05/25/22 09:06:18 AM,22347.7,62.08,,,,,
381,05/25/22 09:36:18 AM,22241.8,62.24,,,,,
382,05/25/22 10:06:18 AM,22307.5,62.37,,,,,
383,05/25/22 10:36:18 AM,22508.1,62.37,,,,,
384,05/25/22 11:06:18 AM,22778.0,62.51,,,,,
385,05/25/22 11:36:18 AM,22981.0,62.42,,,,,
386,05/25/22 12:06:18 PM,23139.7,62.76,,,,,
387,05/25/22 12:36:18 PM,23328.1,62.51,,,,,
388,05/25/22 01:06:18 PM,23456.7,63.18,,,,,
389,05/25/22 01:36:18 PM,23512.9,63.21,,,,,
390,05/25/22 02:06:18 PM,23509.8,63.46,,,,,
391,05/25/22 02:36:18 PM,23410.1,64.31,,,,,
392,05/25/22 03:06:18 PM,23458.3,64.45,,,,,
393,05/25/22 03:36:18 PM,23607.0,64.35,,,,,
394,05/25/22 04:06:18 PM,23578.7,64.31,,,,,
395,05/25/22 04:36:18 PM,23643.3,64.27,,,,,
396,05/25/22 05:06:18 PM,23630.7,64.27,,,,,
397,05/25/22 05:36:18 PM,23585.0,63.84,,,,,
398,05/25/22 06:06:18 PM,23588.1,63.91,,,,,
399,05/25/22 06:36:18 PM,23550.5,64.40,,,,,
400,05/25/22 07:06:18 PM,23477.0,64.85,,,,,
401,05/25/22 07:36:18 PM,23245.1,65.70,,,,,
402,05/25/22 08:06:18 PM,23214.5,66.00,,,,,
403,05/25/22 08:36:18 PM,23068.4,66.31,,,,,
404,05/25/22 09:06:18 PM,22633.6,66.54,,,,,
405,05/25/22 09:36:18 PM,22627.7,66.38,,,,,
406,05/25/22 10:06:18 PM,22537.2,66.22,,,,,
407,05/25/22 10:36:18 PM,22413.9,66.13,,,,,
408,05/25/22 11:06:18 PM,22569.2,66.11,,,,,
409,05/25/22 11:36:18 PM,22506.6,66.02,,,,,
410,05/26/22 12:06:18 AM,22682.0,65.88,,,,,
411,05/26/22 12:36:18 AM,23158.0,65.21,,,,,
412,05/26/22 01:06:18 AM,23203.8,64.85,,,,,
413,05/26/22 01:36:18 AM,23349.7,64.24,,,,,
414,05/26/22 02:06:18 AM,23402.3,64.08,,,,,
415,05/26/22 02:36:18 AM,23359.0,64.15,,,,,
416,05/26/22 03:06:18 AM,23456.7,63.28,,,,,
417,05/26/22 03:36:18 AM,23383.7,62.96,,,,,
418,05/26/22 04:06:18 AM,23332.7,62.56,,,,,
419,05/26/22 04:36:18 AM,23421.0,61.79,,,,,
420,05/26/22 05:06:18 AM,23403.9,61.72,,,,,
421,05/26/22 05:36:18 AM,23419.4,61.81,,,,,
422,05/26/22 06:06:18 AM,23419.4,61.72,,,,,
423,05/26/22 06:36:18 AM,23399.2,61.79,,,,,
424,05/26/22 07:06:18 AM,23194.6,61.83,,,,,
425,05/26/22 07:36:18 AM,23006.5,61.99,,,,,
426,05/26/22 08:06:18 AM,22864.2,62.01,,,,,
427,05/26/22 08:36:18 AM,22782.5,62.20,,,,,
428,05/26/22 09:06:18 AM,22476.1,62.26,,,,,
429,05/26/22 09:36:18 AM,22287.5,62.65,,,,,
430,05/26/22 10:06:18 AM,22383.7,62.78,,,,,
431,05/26/22 10:36:18 AM,22274.6,62.92,,,,,
432,05/26/22 11:06:18 AM,22253.2,63.18,,,,,
433,05/26/22 11:36:18 AM,22426.9,63.10,,,,,
434,05/26/22 12:06:18 PM,22578.0,63.41,,,,,
435,05/26/22 12:36:18 PM,22883.6,63.05,,,,,
436,05/26/22 01:06:18 PM,23135.2,63.10,,,,,
437,05/26/22 01:36:18 PM,23506.6,63.73,,,,,
438,05/26/22 02:06:18 PM,23570.9,63.95,,,,,
