Date,Day,Time,Pred(Ft),Pred(cm),High/Low
1/19/2022,Wed,3:04:00 PM,-0.15,-5,L
1/19/2022,Wed,9:08:00 PM,3.54,108,H
1/20/2022,Thu,2:49:00 AM,-0.24,-7,L
1/20/2022,Thu,9:20:00 AM,3.94,120,H
1/20/2022,Thu,3:33:00 PM,-0.17,-5,L
1/20/2022,Thu,9:49:00 PM,3.56,109,H
1/21/2022,Fri,3:27:00 AM,-0.2,-6,L
1/21/2022,Fri,10:00:00 AM,3.86,118,H
1/21/2022,Fri,4:01:00 PM,-0.17,-5,L
1/21/2022,Fri,10:31:00 PM,3.59,109,H
1/22/2022,Sat,4:07:00 AM,-0.12,-4,L
1/22/2022,Sat,10:44:00 AM,3.73,114,H
1/22/2022,Sat,4:32:00 PM,-0.16,-5,L
1/22/2022,Sat,11:18:00 PM,3.65,111,H
1/23/2022,Sun,4:50:00 AM,0.01,0,L
1/23/2022,Sun,11:32:00 AM,3.58,109,H
1/23/2022,Sun,5:09:00 PM,-0.14,-4,L
1/24/2022,Mon,12:07:00 AM,3.74,114,H
1/24/2022,Mon,5:41:00 AM,0.16,5,L
1/24/2022,Mon,12:24:00 PM,3.42,104,H
1/24/2022,Mon,5:55:00 PM,-0.08,-2,L
1/25/2022,Tue,12:59:00 AM,3.85,117,H
1/25/2022,Tue,6:46:00 AM,0.3,9,L
1/25/2022,Tue,1:20:00 PM,3.29,100,H
1/25/2022,Tue,6:51:00 PM,-0.03,-1,L
1/26/2022,Wed,1:55:00 AM,3.96,121,H
1/26/2022,Wed,8:09:00 AM,0.34,10,L
1/26/2022,Wed,2:20:00 PM,3.21,98,H
1/26/2022,Wed,7:57:00 PM,-0.01,0,L
1/27/2022,Thu,2:58:00 AM,4.09,125,H
1/27/2022,Thu,9:42:00 AM,0.23,7,L
1/27/2022,Thu,3:27:00 PM,3.23,98,H
1/27/2022,Thu,9:09:00 PM,-0.09,-3,L
1/28/2022,Fri,4:07:00 AM,4.29,131,H
1/28/2022,Fri,10:54:00 AM,0.02,1,L
1/28/2022,Fri,4:37:00 PM,3.43,105,H
1/28/2022,Fri,10:18:00 PM,-0.26,-8,L
1/29/2022,Sat,5:13:00 AM,4.57,139,H
1/29/2022,Sat,11:53:00 AM,-0.18,-5,L
1/29/2022,Sat,5:40:00 PM,3.76,115,H
1/29/2022,Sat,11:20:00 PM,-0.46,-14,L
1/30/2022,Sun,6:13:00 AM,4.86,148,H
1/30/2022,Sun,12:46:00 PM,-0.36,-11,L
1/30/2022,Sun,6:36:00 PM,4.11,125,H
1/31/2022,Mon,12:19:00 AM,-0.63,-19,L
1/31/2022,Mon,7:06:00 AM,5.07,155,H
1/31/2022,Mon,1:37:00 PM,-0.5,-15,L
1/31/2022,Mon,7:28:00 PM,4.4,134,H
2/1/2022,Tue,1:16:00 AM,-0.73,-22,L
2/1/2022,Tue,7:57:00 AM,5.13,156,H
2/1/2022,Tue,2:23:00 PM,-0.57,-17,L
2/1/2022,Tue,8:18:00 PM,4.58,140,H
2/2/2022,Wed,2:11:00 AM,-0.74,-23,L
2/2/2022,Wed,8:45:00 AM,5.04,154,H
2/2/2022,Wed,3:03:00 PM,-0.58,-18,L
2/2/2022,Wed,9:08:00 PM,4.62,141,H
2/3/2022,Thu,3:01:00 AM,-0.64,-20,L
2/3/2022,Thu,9:33:00 AM,4.79,146,H
2/3/2022,Thu,3:36:00 PM,-0.52,-16,L
2/3/2022,Thu,9:56:00 PM,4.53,138,H
2/4/2022,Fri,3:46:00 AM,-0.44,-13,L
2/4/2022,Fri,10:20:00 AM,4.43,135,H
2/4/2022,Fri,4:08:00 PM,-0.38,-12,L
2/4/2022,Fri,10:46:00 PM,4.34,132,H
2/5/2022,Sat,4:29:00 AM,-0.15,-5,L
2/5/2022,Sat,11:08:00 AM,4,122,H
2/5/2022,Sat,4:40:00 PM,-0.2,-6,L
2/5/2022,Sat,11:36:00 PM,4.09,125,H
2/6/2022,Sun,5:14:00 AM,0.17,5,L
2/6/2022,Sun,11:56:00 AM,3.58,109,H
2/6/2022,Sun,5:16:00 PM,0.01,0,L
2/7/2022,Mon,12:26:00 AM,3.81,116,H
2/7/2022,Mon,6:05:00 AM,0.48,15,L
2/7/2022,Mon,12:45:00 PM,3.2,98,H
2/7/2022,Mon,5:58:00 PM,0.24,7,L
2/8/2022,Tue,1:15:00 AM,3.54,108,H
2/8/2022,Tue,7:16:00 AM,0.72,22,L
2/8/2022,Tue,1:34:00 PM,2.9,88,H
2/8/2022,Tue,6:49:00 PM,0.44,13,L
2/9/2022,Wed,2:07:00 AM,3.3,101,H
2/9/2022,Wed,8:52:00 AM,0.8,24,L
2/9/2022,Wed,2:27:00 PM,2.69,82,H
2/9/2022,Wed,7:50:00 PM,0.56,17,L
2/10/2022,Thu,3:05:00 AM,3.14,96,H
2/10/2022,Thu,10:01:00 AM,0.76,23,L
2/10/2022,Thu,3:28:00 PM,2.61,80,H
2/10/2022,Thu,8:57:00 PM,0.56,17,L
2/11/2022,Fri,4:11:00 AM,3.1,94,H
2/11/2022,Fri,10:51:00 AM,0.63,19,L
2/11/2022,Fri,4:32:00 PM,2.68,82,H
2/11/2022,Fri,10:01:00 PM,0.45,14,L
2/12/2022,Sat,5:11:00 AM,3.21,98,H
2/12/2022,Sat,11:34:00 AM,0.46,14,L
2/12/2022,Sat,5:26:00 PM,2.88,88,H
2/12/2022,Sat,10:56:00 PM,0.26,8,L
2/13/2022,Sun,5:57:00 AM,3.4,104,H
2/13/2022,Sun,12:14:00 PM,0.27,8,L
2/13/2022,Sun,6:10:00 PM,3.13,95,H
2/13/2022,Sun,11:44:00 PM,0.04,1,L
2/14/2022,Mon,6:34:00 AM,3.62,110,H
2/14/2022,Mon,12:53:00 PM,0.08,2,L
2/14/2022,Mon,6:49:00 PM,3.38,103,H
2/15/2022,Tue,12:28:00 AM,-0.15,-5,L
2/15/2022,Tue,7:09:00 AM,3.83,117,H
2/15/2022,Tue,1:30:00 PM,-0.1,-3,L
2/15/2022,Tue,7:26:00 PM,3.61,110,H
2/16/2022,Wed,1:11:00 AM,-0.31,-9,L
2/16/2022,Wed,7:43:00 AM,4,122,H
2/16/2022,Wed,2:03:00 PM,-0.26,-8,L
2/16/2022,Wed,8:04:00 PM,3.81,116,H
2/17/2022,Thu,1:53:00 AM,-0.42,-13,L
2/17/2022,Thu,8:19:00 AM,4.11,125,H
2/17/2022,Thu,2:33:00 PM,-0.37,-11,L
2/17/2022,Thu,8:42:00 PM,3.96,121,H
2/18/2022,Fri,2:33:00 AM,-0.47,-14,L
2/18/2022,Fri,8:57:00 AM,4.12,126,H
2/18/2022,Fri,3:01:00 PM,-0.45,-14,L
2/18/2022,Fri,9:22:00 PM,4.07,124,H
2/19/2022,Sat,3:12:00 AM,-0.46,-14,L
2/19/2022,Sat,9:37:00 AM,4.05,123,H
2/19/2022,Sat,3:31:00 PM,-0.47,-14,L
2/19/2022,Sat,10:05:00 PM,4.12,126,H
2/20/2022,Sun,3:52:00 AM,-0.38,-12,L
2/20/2022,Sun,10:22:00 AM,3.89,119,H
2/20/2022,Sun,4:03:00 PM,-0.44,-13,L
2/20/2022,Sun,10:51:00 PM,4.14,126,H
2/21/2022,Mon,4:34:00 AM,-0.23,-7,L
2/21/2022,Mon,11:12:00 AM,3.68,112,H
2/21/2022,Mon,4:41:00 PM,-0.35,-11,L
2/21/2022,Mon,11:41:00 PM,4.12,126,H
2/22/2022,Tue,5:22:00 AM,-0.01,0,L
2/22/2022,Tue,12:05:00 PM,3.48,106,H
2/22/2022,Tue,5:25:00 PM,-0.19,-6,L
2/23/2022,Wed,12:36:00 AM,4.09,125,H
2/23/2022,Wed,6:23:00 AM,0.23,7,L
2/23/2022,Wed,1:03:00 PM,3.31,101,H
2/23/2022,Wed,6:21:00 PM,0.01,0,L
2/24/2022,Thu,1:35:00 AM,4.04,123,H
2/24/2022,Thu,7:52:00 AM,0.41,12,L
2/24/2022,Thu,2:04:00 PM,3.22,98,H
2/24/2022,Thu,7:31:00 PM,0.15,5,L
2/25/2022,Fri,2:40:00 AM,4.03,123,H
2/25/2022,Fri,9:49:00 AM,0.36,11,L
2/25/2022,Fri,3:12:00 PM,3.26,99,H
2/25/2022,Fri,8:55:00 PM,0.16,5,L
2/26/2022,Sat,3:53:00 AM,4.12,126,H
2/26/2022,Sat,10:59:00 AM,0.18,5,L
2/26/2022,Sat,4:24:00 PM,3.48,106,H
2/26/2022,Sat,10:18:00 PM,-0.01,0,L
2/27/2022,Sun,5:02:00 AM,4.35,133,H
2/27/2022,Sun,11:52:00 AM,-0.02,-1,L
2/27/2022,Sun,5:27:00 PM,3.84,117,H
2/27/2022,Sun,11:26:00 PM,-0.24,-7,L
2/28/2022,Mon,6:01:00 AM,4.61,141,H
2/28/2022,Mon,12:38:00 PM,-0.21,-6,L
2/28/2022,Mon,6:23:00 PM,4.23,129,H
3/1/2022,Tue,12:22:00 AM,-0.44,-13,L
3/1/2022,Tue,6:53:00 AM,4.81,147,H
3/1/2022,Tue,1:19:00 PM,-0.36,-11,L
3/1/2022,Tue,7:13:00 PM,4.55,139,H
3/2/2022,Wed,1:14:00 AM,-0.57,-17,L
3/2/2022,Wed,7:40:00 AM,4.88,149,H
3/2/2022,Wed,1:55:00 PM,-0.46,-14,L
3/2/2022,Wed,8:00:00 PM,4.75,145,H
3/3/2022,Thu,2:03:00 AM,-0.6,-18,L
3/3/2022,Thu,8:25:00 AM,4.79,146,H
3/3/2022,Thu,2:27:00 PM,-0.49,-15,L
3/3/2022,Thu,8:46:00 PM,4.79,146,H
3/4/2022,Fri,2:46:00 AM,-0.54,-16,L
3/4/2022,Fri,9:09:00 AM,4.57,139,H
3/4/2022,Fri,2:57:00 PM,-0.47,-14,L
3/4/2022,Fri,9:30:00 PM,4.67,142,H
3/5/2022,Sat,3:25:00 AM,-0.39,-12,L
3/5/2022,Sat,9:52:00 AM,4.24,129,H
3/5/2022,Sat,3:27:00 PM,-0.37,-11,L
3/5/2022,Sat,10:14:00 PM,4.44,135,H
3/6/2022,Sun,4:02:00 AM,-0.17,-5,L
3/6/2022,Sun,10:36:00 AM,3.85,117,H
3/6/2022,Sun,3:59:00 PM,-0.21,-6,L
3/6/2022,Sun,10:59:00 PM,4.12,126,H
3/7/2022,Mon,4:40:00 AM,0.11,3,L
3/7/2022,Mon,11:21:00 AM,3.46,105,H
3/7/2022,Mon,4:35:00 PM,0.01,0,L
3/7/2022,Mon,11:44:00 PM,3.77,115,H
3/8/2022,Tue,5:22:00 AM,0.4,12,L
3/8/2022,Tue,12:08:00 PM,3.12,95,H
3/8/2022,Tue,5:14:00 PM,0.26,8,L
3/9/2022,Wed,12:30:00 AM,3.44,105,H
3/9/2022,Wed,6:13:00 AM,0.68,21,L
3/9/2022,Wed,12:55:00 PM,2.86,87,H
3/9/2022,Wed,6:01:00 PM,0.51,16,L
3/10/2022,Thu,1:18:00 AM,3.16,96,H
3/10/2022,Thu,7:28:00 AM,0.89,27,L
3/10/2022,Thu,1:46:00 PM,2.69,82,H
3/10/2022,Thu,7:02:00 PM,0.7,21,L
3/11/2022,Fri,2:11:00 AM,2.97,91,H
3/11/2022,Fri,9:13:00 AM,0.92,28,L
3/11/2022,Fri,2:42:00 PM,2.62,80,H
3/11/2022,Fri,8:16:00 PM,0.76,23,L
3/12/2022,Sat,3:16:00 AM,2.9,88,H
3/12/2022,Sat,10:18:00 AM,0.8,24,L
3/12/2022,Sat,3:47:00 PM,2.69,82,H
3/12/2022,Sat,9:33:00 PM,0.64,20,L
3/13/2022,Sun,5:26:00 AM,3.01,92,H
3/13/2022,Sun,12:04:00 PM,0.6,18,L
3/13/2022,Sun,5:47:00 PM,2.91,89,H
3/13/2022,Sun,11:35:00 PM,0.41,12,L
3/14/2022,Mon,6:19:00 AM,3.25,99,H
3/14/2022,Mon,12:42:00 PM,0.37,11,L
3/14/2022,Mon,6:35:00 PM,3.23,98,H
3/15/2022,Tue,12:24:00 AM,0.14,4,L
3/15/2022,Tue,6:59:00 AM,3.55,108,H
3/15/2022,Tue,1:17:00 PM,0.12,4,L
3/15/2022,Tue,7:17:00 PM,3.59,109,H
3/16/2022,Wed,1:09:00 AM,-0.11,-3,L
3/16/2022,Wed,7:36:00 AM,3.84,117,H
3/16/2022,Wed,1:50:00 PM,-0.12,-4,L
3/16/2022,Wed,7:56:00 PM,3.95,120,H
3/17/2022,Thu,1:51:00 AM,-0.33,-10,L
3/17/2022,Thu,8:13:00 AM,4.09,125,H
3/17/2022,Thu,2:22:00 PM,-0.32,-10,L
3/17/2022,Thu,8:34:00 PM,4.27,130,H
3/18/2022,Fri,2:34:00 AM,-0.49,-15,L
3/18/2022,Fri,8:52:00 AM,4.24,129,H
3/18/2022,Fri,2:53:00 PM,-0.48,-15,L
3/18/2022,Fri,9:14:00 PM,4.52,138,H
3/19/2022,Sat,3:16:00 AM,-0.58,-18,L
3/19/2022,Sat,9:32:00 AM,4.29,131,H
3/19/2022,Sat,3:26:00 PM,-0.57,-17,L
3/19/2022,Sat,9:56:00 PM,4.67,142,H
3/20/2022,Sun,3:57:00 AM,-0.59,-18,L
3/20/2022,Sun,10:16:00 AM,4.22,129,H
3/20/2022,Sun,4:01:00 PM,-0.58,-18,L
3/20/2022,Sun,10:40:00 PM,4.71,144,H
3/21/2022,Mon,4:38:00 AM,-0.5,-15,L
3/21/2022,Mon,11:03:00 AM,4.05,123,H
3/21/2022,Mon,4:38:00 PM,-0.5,-15,L
3/21/2022,Mon,11:28:00 PM,4.64,141,H
3/22/2022,Tue,5:22:00 AM,-0.3,-9,L
3/22/2022,Tue,11:55:00 AM,3.84,117,H
3/22/2022,Tue,5:18:00 PM,-0.33,-10,L
3/23/2022,Wed,12:22:00 AM,4.5,137,H
3/23/2022,Wed,6:10:00 AM,-0.02,-1,L
3/23/2022,Wed,12:51:00 PM,3.64,111,H
3/23/2022,Wed,6:05:00 PM,-0.08,-2,L
3/24/2022,Thu,1:20:00 AM,4.32,132,H
3/24/2022,Thu,7:12:00 AM,0.31,9,L
3/24/2022,Thu,1:51:00 PM,3.5,107,H
3/24/2022,Thu,7:03:00 PM,0.2,6,L
3/25/2022,Fri,2:22:00 AM,4.16,127,H
3/25/2022,Fri,9:09:00 AM,0.52,16,L
3/25/2022,Fri,2:53:00 PM,3.44,105,H
3/25/2022,Fri,8:20:00 PM,0.42,13,L
3/26/2022,Sat,3:28:00 AM,4.05,123,H
3/26/2022,Sat,10:53:00 AM,0.45,14,L
3/26/2022,Sat,4:01:00 PM,3.51,107,H
3/26/2022,Sat,10:10:00 PM,0.43,13,L
3/27/2022,Sun,4:39:00 AM,4.07,124,H
3/27/2022,Sun,11:52:00 AM,0.29,9,L
3/27/2022,Sun,5:10:00 PM,3.73,114,H
3/27/2022,Sun,11:40:00 PM,0.22,7,L
3/28/2022,Mon,5:47:00 AM,4.21,128,H
3/28/2022,Mon,12:38:00 PM,0.13,4,L
3/28/2022,Mon,6:13:00 PM,4.08,124,H
3/29/2022,Tue,12:37:00 AM,0,0,L
3/29/2022,Tue,6:45:00 AM,4.41,134,H
3/29/2022,Tue,1:15:00 PM,-0.02,-1,L
3/29/2022,Tue,7:07:00 PM,4.45,136,H
3/30/2022,Wed,1:25:00 AM,-0.18,-5,L
3/30/2022,Wed,7:34:00 AM,4.54,138,H
3/30/2022,Wed,1:46:00 PM,-0.14,-4,L
3/30/2022,Wed,7:55:00 PM,4.74,144,H
3/31/2022,Thu,2:08:00 AM,-0.28,-9,L
3/31/2022,Thu,8:19:00 AM,4.58,140,H
3/31/2022,Thu,2:14:00 PM,-0.23,-7,L
3/31/2022,Thu,8:39:00 PM,4.89,149,H
4/1/2022,Fri,2:49:00 AM,-0.32,-10,L
4/1/2022,Fri,9:02:00 AM,4.5,137,H
4/1/2022,Fri,2:43:00 PM,-0.28,-9,L
4/1/2022,Fri,9:21:00 PM,4.89,149,H
4/2/2022,Sat,3:26:00 AM,-0.3,-9,L
4/2/2022,Sat,9:43:00 AM,4.31,131,H
4/2/2022,Sat,3:15:00 PM,-0.26,-8,L
4/2/2022,Sat,10:02:00 PM,4.75,145,H
4/3/2022,Sun,4:02:00 AM,-0.21,-6,L
4/3/2022,Sun,10:24:00 AM,4.05,123,H
4/3/2022,Sun,3:49:00 PM,-0.18,-5,L
4/3/2022,Sun,10:42:00 PM,4.48,137,H
4/4/2022,Mon,4:36:00 AM,-0.06,-2,L
4/4/2022,Mon,11:05:00 AM,3.75,114,H
4/4/2022,Mon,4:24:00 PM,-0.04,-1,L
4/4/2022,Mon,11:22:00 PM,4.14,126,H
4/5/2022,Tue,5:12:00 AM,0.16,5,L
4/5/2022,Tue,11:48:00 AM,3.44,105,H
4/5/2022,Tue,5:01:00 PM,0.16,5,L
4/6/2022,Wed,12:03:00 AM,3.79,116,H
4/6/2022,Wed,5:50:00 AM,0.42,13,L
4/6/2022,Wed,12:33:00 PM,3.17,97,H
4/6/2022,Wed,5:41:00 PM,0.39,12,L
4/7/2022,Thu,12:46:00 AM,3.46,105,H
4/7/2022,Thu,6:34:00 AM,0.69,21,L
4/7/2022,Thu,1:21:00 PM,2.96,90,H
4/7/2022,Thu,6:26:00 PM,0.63,19,L
4/8/2022,Fri,1:33:00 AM,3.2,98,H
4/8/2022,Fri,7:34:00 AM,0.92,28,L
4/8/2022,Fri,2:09:00 PM,2.84,87,H
4/8/2022,Fri,7:23:00 PM,0.83,25,L
4/9/2022,Sat,2:23:00 AM,3.03,92,H
4/9/2022,Sat,9:12:00 AM,1.01,31,L
4/9/2022,Sat,3:01:00 PM,2.81,86,H
4/9/2022,Sat,8:37:00 PM,0.92,28,L
4/10/2022,Sun,3:18:00 AM,2.98,91,H
4/10/2022,Sun,10:32:00 AM,0.91,28,L
4/10/2022,Sun,3:58:00 PM,2.9,88,H
4/10/2022,Sun,10:00:00 PM,0.82,25,L
4/11/2022,Mon,4:20:00 AM,3.05,93,H
4/11/2022,Mon,11:20:00 AM,0.71,22,L
4/11/2022,Mon,4:58:00 PM,3.12,95,H
4/11/2022,Mon,11:06:00 PM,0.59,18,L
4/12/2022,Tue,5:22:00 AM,3.25,99,H
4/12/2022,Tue,11:57:00 AM,0.45,14,L
4/12/2022,Tue,5:53:00 PM,3.48,106,H
4/12/2022,Tue,11:58:00 PM,0.3,9,L
4/13/2022,Wed,6:13:00 AM,3.54,108,H
4/13/2022,Wed,12:30:00 PM,0.17,5,L
4/13/2022,Wed,6:39:00 PM,3.91,119,H
4/14/2022,Thu,12:43:00 AM,0,0,L
4/14/2022,Thu,6:58:00 AM,3.85,117,H
4/14/2022,Thu,1:02:00 PM,-0.1,-3,L
4/14/2022,Thu,7:22:00 PM,4.36,133,H
4/15/2022,Fri,1:27:00 AM,-0.26,-8,L
4/15/2022,Fri,7:41:00 AM,4.12,126,H
4/15/2022,Fri,1:36:00 PM,-0.33,-10,L
4/15/2022,Fri,8:04:00 PM,4.76,145,H
4/16/2022,Sat,2:11:00 AM,-0.46,-14,L
4/16/2022,Sat,8:24:00 AM,4.31,131,H
4/16/2022,Sat,2:12:00 PM,-0.49,-15,L
4/16/2022,Sat,8:47:00 PM,5.05,154,H
4/17/2022,Sun,2:57:00 AM,-0.58,-18,L
4/17/2022,Sun,9:10:00 AM,4.38,134,H
4/17/2022,Sun,2:52:00 PM,-0.57,-17,L
4/17/2022,Sun,9:32:00 PM,5.2,158,H
4/18/2022,Mon,3:42:00 AM,-0.59,-18,L
4/18/2022,Mon,9:57:00 AM,4.35,133,H
4/18/2022,Mon,3:34:00 PM,-0.55,-17,L
4/18/2022,Mon,10:19:00 PM,5.19,158,H
4/19/2022,Tue,4:28:00 AM,-0.48,-15,L
4/19/2022,Tue,10:47:00 AM,4.23,129,H
4/19/2022,Tue,4:17:00 PM,-0.42,-13,L
4/19/2022,Tue,11:11:00 PM,5.04,154,H
4/20/2022,Wed,5:14:00 AM,-0.25,-8,L
4/20/2022,Wed,11:42:00 AM,4.06,124,H
4/20/2022,Wed,5:03:00 PM,-0.2,-6,L
4/21/2022,Thu,12:07:00 AM,4.8,146,H
4/21/2022,Thu,6:06:00 AM,0.06,2,L
4/21/2022,Thu,12:40:00 PM,3.91,119,H
4/21/2022,Thu,5:55:00 PM,0.1,3,L
4/22/2022,Fri,1:08:00 AM,4.55,139,H
4/22/2022,Fri,7:16:00 AM,0.38,12,L
4/22/2022,Fri,1:41:00 PM,3.82,116,H
4/22/2022,Fri,6:57:00 PM,0.42,13,L
4/23/2022,Sat,2:10:00 AM,4.32,132,H
4/23/2022,Sat,9:21:00 AM,0.52,16,L
4/23/2022,Sat,2:43:00 PM,3.81,116,H
4/23/2022,Sat,8:32:00 PM,0.64,20,L
4/24/2022,Sun,3:14:00 AM,4.16,127,H
4/24/2022,Sun,10:36:00 AM,0.47,14,L
4/24/2022,Sun,3:47:00 PM,3.88,118,H
4/24/2022,Sun,10:42:00 PM,0.57,17,L
4/25/2022,Mon,4:20:00 AM,4.07,124,H
4/25/2022,Mon,11:29:00 AM,0.37,11,L
4/25/2022,Mon,4:53:00 PM,4.07,124,H
4/25/2022,Mon,11:47:00 PM,0.4,12,L
4/26/2022,Tue,5:25:00 AM,4.08,124,H
4/26/2022,Tue,12:09:00 PM,0.27,8,L
4/26/2022,Tue,5:54:00 PM,4.34,132,H
4/27/2022,Wed,12:36:00 AM,0.24,7,L
4/27/2022,Wed,6:22:00 AM,4.15,126,H
4/27/2022,Wed,12:38:00 PM,0.19,6,L
4/27/2022,Wed,6:47:00 PM,4.62,141,H
4/28/2022,Thu,1:17:00 AM,0.13,4,L
4/28/2022,Thu,7:11:00 AM,4.21,128,H
4/28/2022,Thu,1:02:00 PM,0.1,3,L
4/28/2022,Thu,7:33:00 PM,4.81,147,H
4/29/2022,Fri,1:54:00 AM,0.06,2,L
4/29/2022,Fri,7:55:00 AM,4.22,129,H
4/29/2022,Fri,1:29:00 PM,0.03,1,L
4/29/2022,Fri,8:16:00 PM,4.9,149,H
4/30/2022,Sat,2:29:00 AM,0.01,0,L
4/30/2022,Sat,8:37:00 AM,4.17,127,H
4/30/2022,Sat,2:00:00 PM,0,0,L
4/30/2022,Sat,8:56:00 PM,4.85,148,H
5/1/2022,Sun,3:03:00 AM,0,0,L
5/1/2022,Sun,9:18:00 AM,4.05,123,H
5/1/2022,Sun,2:36:00 PM,0.01,0,L
5/1/2022,Sun,9:34:00 PM,4.69,143,H
5/2/2022,Mon,3:38:00 AM,0.03,1,L
5/2/2022,Mon,9:58:00 AM,3.88,118,H
5/2/2022,Mon,3:15:00 PM,0.07,2,L
5/2/2022,Mon,10:12:00 PM,4.44,135,H
5/3/2022,Tue,4:13:00 AM,0.12,4,L
5/3/2022,Tue,10:38:00 AM,3.68,112,H
5/3/2022,Tue,3:54:00 PM,0.18,5,L
5/3/2022,Tue,10:49:00 PM,4.14,126,H
5/4/2022,Wed,4:49:00 AM,0.28,9,L
5/4/2022,Wed,11:20:00 AM,3.46,105,H
5/4/2022,Wed,4:34:00 PM,0.34,10,L
5/4/2022,Wed,11:28:00 PM,3.84,117,H
5/5/2022,Thu,5:27:00 AM,0.48,15,L
5/5/2022,Thu,12:03:00 PM,3.27,100,H
5/5/2022,Thu,5:15:00 PM,0.52,16,L
5/6/2022,Fri,12:10:00 AM,3.57,109,H
5/6/2022,Fri,6:08:00 AM,0.7,21,L
5/6/2022,Fri,12:49:00 PM,3.12,95,H
5/6/2022,Fri,5:59:00 PM,0.72,22,L
5/7/2022,Sat,12:56:00 AM,3.37,103,H
5/7/2022,Sat,6:58:00 AM,0.88,27,L
5/7/2022,Sat,1:37:00 PM,3.06,93,H
5/7/2022,Sat,6:52:00 PM,0.89,27,L
