Date,Day,Time,Pred
6/1/2023,Thu,2:10:00 AM,2.86
6/1/2023,Thu,2:11:00 AM,2.86
6/1/2023,Thu,2:12:00 AM,2.85
6/1/2023,Thu,2:13:00 AM,2.85
6/1/2023,Thu,2:14:00 AM,2.84
6/1/2023,Thu,2:15:00 AM,2.84
6/1/2023,Thu,2:16:00 AM,2.83
6/1/2023,Thu,2:17:00 AM,2.83
6/1/2023,Thu,2:18:00 AM,2.83
6/1/2023,Thu,2:19:00 AM,2.82
6/1/2023,Thu,2:20:00 AM,2.81
6/1/2023,Thu,2:21:00 AM,2.81
6/1/2023,Thu,2:22:00 AM,2.8
6/1/2023,Thu,2:23:00 AM,2.8
6/1/2023,Thu,2:24:00 AM,2.79
6/1/2023,Thu,2:25:00 AM,2.79
6/1/2023,Thu,2:26:00 AM,2.78
6/1/2023,Thu,2:27:00 AM,2.78
6/1/2023,Thu,2:28:00 AM,2.77
6/1/2023,Thu,2:29:00 AM,2.77
6/1/2023,Thu,2:30:00 AM,2.76
6/1/2023,Thu,2:31:00 AM,2.75
6/1/2023,Thu,2:32:00 AM,2.75
6/1/2023,Thu,2:33:00 AM,2.74
6/1/2023,Thu,2:34:00 AM,2.73
6/1/2023,Thu,2:35:00 AM,2.73
6/1/2023,Thu,2:36:00 AM,2.72
6/1/2023,Thu,2:37:00 AM,2.71
6/1/2023,Thu,2:38:00 AM,2.71
6/1/2023,Thu,2:39:00 AM,2.7
6/1/2023,Thu,2:40:00 AM,2.7
6/1/2023,Thu,2:41:00 AM,2.69
6/1/2023,Thu,2:42:00 AM,2.68
6/1/2023,Thu,2:43:00 AM,2.67
6/1/2023,Thu,2:44:00 AM,2.67
6/1/2023,Thu,2:45:00 AM,2.66
6/1/2023,Thu,2:46:00 AM,2.65
6/1/2023,Thu,2:47:00 AM,2.65
6/1/2023,Thu,2:48:00 AM,2.64
6/1/2023,Thu,2:49:00 AM,2.63
6/1/2023,Thu,2:50:00 AM,2.63
6/1/2023,Thu,2:51:00 AM,2.62
6/1/2023,Thu,2:52:00 AM,2.61
6/1/2023,Thu,2:53:00 AM,2.6
6/1/2023,Thu,2:54:00 AM,2.6
6/1/2023,Thu,2:55:00 AM,2.59
6/1/2023,Thu,2:56:00 AM,2.58
6/1/2023,Thu,2:57:00 AM,2.57
6/1/2023,Thu,2:58:00 AM,2.57
6/1/2023,Thu,2:59:00 AM,2.56
6/1/2023,Thu,3:00:00 AM,2.55
6/1/2023,Thu,3:01:00 AM,2.54
6/1/2023,Thu,3:02:00 AM,2.53
6/1/2023,Thu,3:03:00 AM,2.53
6/1/2023,Thu,3:04:00 AM,2.52
6/1/2023,Thu,3:05:00 AM,2.51
6/1/2023,Thu,3:06:00 AM,2.5
6/1/2023,Thu,3:07:00 AM,2.49
6/1/2023,Thu,3:08:00 AM,2.49
6/1/2023,Thu,3:09:00 AM,2.48
6/1/2023,Thu,3:10:00 AM,2.47
6/1/2023,Thu,3:11:00 AM,2.46
6/1/2023,Thu,3:12:00 AM,2.45
6/1/2023,Thu,3:13:00 AM,2.44
6/1/2023,Thu,3:14:00 AM,2.44
6/1/2023,Thu,3:15:00 AM,2.43
6/1/2023,Thu,3:16:00 AM,2.42
6/1/2023,Thu,3:17:00 AM,2.41
6/1/2023,Thu,3:18:00 AM,2.4
6/1/2023,Thu,3:19:00 AM,2.39
6/1/2023,Thu,3:20:00 AM,2.38
6/1/2023,Thu,3:21:00 AM,2.37
6/1/2023,Thu,3:22:00 AM,2.37
6/1/2023,Thu,3:23:00 AM,2.36
6/1/2023,Thu,3:24:00 AM,2.35
6/1/2023,Thu,3:25:00 AM,2.34
6/1/2023,Thu,3:26:00 AM,2.33
6/1/2023,Thu,3:27:00 AM,2.32
6/1/2023,Thu,3:28:00 AM,2.31
6/1/2023,Thu,3:29:00 AM,2.3
6/1/2023,Thu,3:30:00 AM,2.29
6/1/2023,Thu,3:31:00 AM,2.28
6/1/2023,Thu,3:32:00 AM,2.27
6/1/2023,Thu,3:33:00 AM,2.27
6/1/2023,Thu,3:34:00 AM,2.25
6/1/2023,Thu,3:35:00 AM,2.25
6/1/2023,Thu,3:36:00 AM,2.24
6/1/2023,Thu,3:37:00 AM,2.23
6/1/2023,Thu,3:38:00 AM,2.22
6/1/2023,Thu,3:39:00 AM,2.21
6/1/2023,Thu,3:40:00 AM,2.2
6/1/2023,Thu,3:41:00 AM,2.19
6/1/2023,Thu,3:42:00 AM,2.18
6/1/2023,Thu,3:43:00 AM,2.17
6/1/2023,Thu,3:44:00 AM,2.16
6/1/2023,Thu,3:45:00 AM,2.15
6/1/2023,Thu,3:46:00 AM,2.14
6/1/2023,Thu,3:47:00 AM,2.13
6/1/2023,Thu,3:48:00 AM,2.12
6/1/2023,Thu,3:49:00 AM,2.11
6/1/2023,Thu,3:50:00 AM,2.1
6/1/2023,Thu,3:51:00 AM,2.09
6/1/2023,Thu,3:52:00 AM,2.08
6/1/2023,Thu,3:53:00 AM,2.07
6/1/2023,Thu,3:54:00 AM,2.06
6/1/2023,Thu,3:55:00 AM,2.05
6/1/2023,Thu,3:56:00 AM,2.04
6/1/2023,Thu,3:57:00 AM,2.03
6/1/2023,Thu,3:58:00 AM,2.02
6/1/2023,Thu,3:59:00 AM,2.01
6/1/2023,Thu,4:00:00 AM,2
6/1/2023,Thu,4:01:00 AM,1.99
6/1/2023,Thu,4:02:00 AM,1.98
6/1/2023,Thu,4:03:00 AM,1.97
6/1/2023,Thu,4:04:00 AM,1.96
6/1/2023,Thu,4:05:00 AM,1.95
6/1/2023,Thu,4:06:00 AM,1.94
6/1/2023,Thu,4:07:00 AM,1.93
6/1/2023,Thu,4:08:00 AM,1.92
6/1/2023,Thu,4:09:00 AM,1.91
6/1/2023,Thu,4:10:00 AM,1.9
6/1/2023,Thu,4:11:00 AM,1.89
6/1/2023,Thu,4:12:00 AM,1.88
6/1/2023,Thu,4:13:00 AM,1.87
6/1/2023,Thu,4:14:00 AM,1.86
6/1/2023,Thu,4:15:00 AM,1.85
6/1/2023,Thu,4:16:00 AM,1.84
6/1/2023,Thu,4:17:00 AM,1.83
6/1/2023,Thu,4:18:00 AM,1.82
6/1/2023,Thu,4:19:00 AM,1.81
6/1/2023,Thu,4:20:00 AM,1.79
6/1/2023,Thu,4:21:00 AM,1.79
6/1/2023,Thu,4:22:00 AM,1.77
6/1/2023,Thu,4:23:00 AM,1.76
6/1/2023,Thu,4:24:00 AM,1.75
6/1/2023,Thu,4:25:00 AM,1.74
6/1/2023,Thu,4:26:00 AM,1.73
6/1/2023,Thu,4:27:00 AM,1.72
6/1/2023,Thu,4:28:00 AM,1.71
6/1/2023,Thu,4:29:00 AM,1.7
6/1/2023,Thu,4:30:00 AM,1.69
6/1/2023,Thu,4:31:00 AM,1.68
6/1/2023,Thu,4:32:00 AM,1.67
6/1/2023,Thu,4:33:00 AM,1.66
6/1/2023,Thu,4:34:00 AM,1.65
6/1/2023,Thu,4:35:00 AM,1.64
6/1/2023,Thu,4:36:00 AM,1.63
6/1/2023,Thu,4:37:00 AM,1.62
6/1/2023,Thu,4:38:00 AM,1.61
6/1/2023,Thu,4:39:00 AM,1.59
6/1/2023,Thu,4:40:00 AM,1.58
6/1/2023,Thu,4:41:00 AM,1.57
6/1/2023,Thu,4:42:00 AM,1.56
6/1/2023,Thu,4:43:00 AM,1.55
6/1/2023,Thu,4:44:00 AM,1.54
6/1/2023,Thu,4:45:00 AM,1.53
6/1/2023,Thu,4:46:00 AM,1.52
6/1/2023,Thu,4:47:00 AM,1.51
6/1/2023,Thu,4:48:00 AM,1.5
6/1/2023,Thu,4:49:00 AM,1.49
6/1/2023,Thu,4:50:00 AM,1.48
6/1/2023,Thu,4:51:00 AM,1.47
6/1/2023,Thu,4:52:00 AM,1.46
6/1/2023,Thu,4:53:00 AM,1.45
6/1/2023,Thu,4:54:00 AM,1.44
6/1/2023,Thu,4:55:00 AM,1.43
6/1/2023,Thu,4:56:00 AM,1.42
6/1/2023,Thu,4:57:00 AM,1.4
6/1/2023,Thu,4:58:00 AM,1.39
6/1/2023,Thu,4:59:00 AM,1.38
6/1/2023,Thu,5:00:00 AM,1.37
6/1/2023,Thu,5:01:00 AM,1.36
6/1/2023,Thu,5:02:00 AM,1.35
6/1/2023,Thu,5:03:00 AM,1.34
6/1/2023,Thu,5:04:00 AM,1.33
6/1/2023,Thu,5:05:00 AM,1.32
6/1/2023,Thu,5:06:00 AM,1.31
6/1/2023,Thu,5:07:00 AM,1.3
6/1/2023,Thu,5:08:00 AM,1.29
6/1/2023,Thu,5:09:00 AM,1.28
6/1/2023,Thu,5:10:00 AM,1.27
6/1/2023,Thu,5:11:00 AM,1.26
6/1/2023,Thu,5:12:00 AM,1.25
6/1/2023,Thu,5:13:00 AM,1.23
6/1/2023,Thu,5:14:00 AM,1.22
6/1/2023,Thu,5:15:00 AM,1.21
6/1/2023,Thu,5:16:00 AM,1.2
6/1/2023,Thu,5:17:00 AM,1.19
6/1/2023,Thu,5:18:00 AM,1.18
6/1/2023,Thu,5:19:00 AM,1.17
6/1/2023,Thu,5:20:00 AM,1.16
6/1/2023,Thu,5:21:00 AM,1.15
6/1/2023,Thu,5:22:00 AM,1.14
6/1/2023,Thu,5:23:00 AM,1.13
6/1/2023,Thu,5:24:00 AM,1.12
6/1/2023,Thu,5:25:00 AM,1.11
6/1/2023,Thu,5:26:00 AM,1.1
6/1/2023,Thu,5:27:00 AM,1.09
6/1/2023,Thu,5:28:00 AM,1.08
6/1/2023,Thu,5:29:00 AM,1.07
6/1/2023,Thu,5:30:00 AM,1.06
6/1/2023,Thu,5:31:00 AM,1.05
6/1/2023,Thu,5:32:00 AM,1.04
6/1/2023,Thu,5:33:00 AM,1.03
6/1/2023,Thu,5:34:00 AM,1.02
6/1/2023,Thu,5:35:00 AM,1.01
6/1/2023,Thu,5:36:00 AM,1
6/1/2023,Thu,5:37:00 AM,0.99
6/1/2023,Thu,5:38:00 AM,0.98
6/1/2023,Thu,5:39:00 AM,0.97
6/1/2023,Thu,5:40:00 AM,0.96
6/1/2023,Thu,5:41:00 AM,0.95
6/1/2023,Thu,5:42:00 AM,0.94
6/1/2023,Thu,5:43:00 AM,0.93
6/1/2023,Thu,5:44:00 AM,0.92
6/1/2023,Thu,5:45:00 AM,0.91
6/1/2023,Thu,5:46:00 AM,0.9
6/1/2023,Thu,5:47:00 AM,0.89
6/1/2023,Thu,5:48:00 AM,0.88
6/1/2023,Thu,5:49:00 AM,0.87
6/1/2023,Thu,5:50:00 AM,0.86
6/1/2023,Thu,5:51:00 AM,0.85
6/1/2023,Thu,5:52:00 AM,0.84
6/1/2023,Thu,5:53:00 AM,0.83
6/1/2023,Thu,5:54:00 AM,0.82
6/1/2023,Thu,5:55:00 AM,0.81
6/1/2023,Thu,5:56:00 AM,0.8
6/1/2023,Thu,5:57:00 AM,0.8
6/1/2023,Thu,5:58:00 AM,0.79
6/1/2023,Thu,5:59:00 AM,0.78
6/1/2023,Thu,6:00:00 AM,0.77
6/1/2023,Thu,6:01:00 AM,0.76
6/1/2023,Thu,6:02:00 AM,0.75
6/1/2023,Thu,6:03:00 AM,0.74
6/1/2023,Thu,6:04:00 AM,0.73
6/1/2023,Thu,6:05:00 AM,0.72
6/1/2023,Thu,6:06:00 AM,0.71
6/1/2023,Thu,6:07:00 AM,0.7
6/1/2023,Thu,6:08:00 AM,0.7
6/1/2023,Thu,6:09:00 AM,0.69
6/1/2023,Thu,6:10:00 AM,0.68
6/1/2023,Thu,6:11:00 AM,0.67
6/1/2023,Thu,6:12:00 AM,0.66
6/1/2023,Thu,6:13:00 AM,0.65
6/1/2023,Thu,6:14:00 AM,0.65
6/1/2023,Thu,6:15:00 AM,0.64
6/1/2023,Thu,6:16:00 AM,0.63
6/1/2023,Thu,6:17:00 AM,0.62
6/1/2023,Thu,6:18:00 AM,0.61
6/1/2023,Thu,6:19:00 AM,0.6
6/1/2023,Thu,6:20:00 AM,0.6
6/1/2023,Thu,6:21:00 AM,0.59
6/1/2023,Thu,6:22:00 AM,0.58
6/1/2023,Thu,6:23:00 AM,0.57
6/1/2023,Thu,6:24:00 AM,0.56
6/1/2023,Thu,6:25:00 AM,0.56
6/1/2023,Thu,6:26:00 AM,0.55
6/1/2023,Thu,6:27:00 AM,0.54
6/1/2023,Thu,6:28:00 AM,0.54
6/1/2023,Thu,6:29:00 AM,0.53
6/1/2023,Thu,6:30:00 AM,0.52
6/1/2023,Thu,6:31:00 AM,0.51
6/1/2023,Thu,6:32:00 AM,0.51
6/1/2023,Thu,6:33:00 AM,0.5
6/1/2023,Thu,6:34:00 AM,0.49
6/1/2023,Thu,6:35:00 AM,0.49
6/1/2023,Thu,6:36:00 AM,0.48
6/1/2023,Thu,6:37:00 AM,0.47
6/1/2023,Thu,6:38:00 AM,0.47
6/1/2023,Thu,6:39:00 AM,0.46
6/1/2023,Thu,6:40:00 AM,0.45
6/1/2023,Thu,6:41:00 AM,0.45
6/1/2023,Thu,6:42:00 AM,0.44
6/1/2023,Thu,6:43:00 AM,0.43
6/1/2023,Thu,6:44:00 AM,0.43
6/1/2023,Thu,6:45:00 AM,0.42
6/1/2023,Thu,6:46:00 AM,0.42
6/1/2023,Thu,6:47:00 AM,0.41
6/1/2023,Thu,6:48:00 AM,0.41
6/1/2023,Thu,6:49:00 AM,0.4
6/1/2023,Thu,6:50:00 AM,0.39
6/1/2023,Thu,6:51:00 AM,0.39
6/1/2023,Thu,6:52:00 AM,0.38
6/1/2023,Thu,6:53:00 AM,0.38
6/1/2023,Thu,6:54:00 AM,0.37
6/1/2023,Thu,6:55:00 AM,0.37
6/1/2023,Thu,6:56:00 AM,0.36
6/1/2023,Thu,6:57:00 AM,0.36
6/1/2023,Thu,6:58:00 AM,0.35
6/1/2023,Thu,6:59:00 AM,0.35
6/1/2023,Thu,7:00:00 AM,0.34
6/1/2023,Thu,7:01:00 AM,0.34
6/1/2023,Thu,7:02:00 AM,0.34
6/1/2023,Thu,7:03:00 AM,0.33
6/1/2023,Thu,7:04:00 AM,0.33
6/1/2023,Thu,7:05:00 AM,0.33
6/1/2023,Thu,7:06:00 AM,0.32
6/1/2023,Thu,7:07:00 AM,0.32
6/1/2023,Thu,7:08:00 AM,0.31
6/1/2023,Thu,7:09:00 AM,0.31
6/1/2023,Thu,7:10:00 AM,0.31
6/1/2023,Thu,7:11:00 AM,0.3
6/1/2023,Thu,7:12:00 AM,0.3
6/1/2023,Thu,7:13:00 AM,0.3
6/1/2023,Thu,7:14:00 AM,0.29
6/1/2023,Thu,7:15:00 AM,0.29
6/1/2023,Thu,7:16:00 AM,0.29
6/1/2023,Thu,7:17:00 AM,0.29
6/1/2023,Thu,7:18:00 AM,0.28
6/1/2023,Thu,7:19:00 AM,0.28
6/1/2023,Thu,7:20:00 AM,0.28
6/1/2023,Thu,7:21:00 AM,0.28
6/1/2023,Thu,7:22:00 AM,0.28
6/1/2023,Thu,7:23:00 AM,0.27
6/1/2023,Thu,7:24:00 AM,0.27
6/1/2023,Thu,7:25:00 AM,0.27
6/1/2023,Thu,7:26:00 AM,0.27
6/1/2023,Thu,7:27:00 AM,0.27
6/1/2023,Thu,7:28:00 AM,0.27
6/1/2023,Thu,7:29:00 AM,0.26
6/1/2023,Thu,7:30:00 AM,0.26
6/1/2023,Thu,7:31:00 AM,0.26
6/1/2023,Thu,7:32:00 AM,0.26
6/1/2023,Thu,7:33:00 AM,0.26
6/1/2023,Thu,7:34:00 AM,0.26
6/1/2023,Thu,7:35:00 AM,0.26
6/1/2023,Thu,7:36:00 AM,0.26
6/1/2023,Thu,7:37:00 AM,0.26
6/1/2023,Thu,7:38:00 AM,0.26
6/1/2023,Thu,7:39:00 AM,0.26
6/1/2023,Thu,7:40:00 AM,0.26
6/1/2023,Thu,7:41:00 AM,0.26
6/1/2023,Thu,7:42:00 AM,0.26
6/1/2023,Thu,7:43:00 AM,0.26
6/1/2023,Thu,7:44:00 AM,0.26
6/1/2023,Thu,7:45:00 AM,0.26
6/1/2023,Thu,7:46:00 AM,0.26
6/1/2023,Thu,7:47:00 AM,0.26
6/1/2023,Thu,7:48:00 AM,0.26
6/1/2023,Thu,7:49:00 AM,0.26
6/1/2023,Thu,7:50:00 AM,0.27
6/1/2023,Thu,7:51:00 AM,0.27
6/1/2023,Thu,7:52:00 AM,0.27
6/1/2023,Thu,7:53:00 AM,0.27
6/1/2023,Thu,7:54:00 AM,0.27
6/1/2023,Thu,7:55:00 AM,0.27
6/1/2023,Thu,7:56:00 AM,0.27
6/1/2023,Thu,7:57:00 AM,0.28
6/1/2023,Thu,7:58:00 AM,0.28
6/1/2023,Thu,7:59:00 AM,0.28
6/1/2023,Thu,8:00:00 AM,0.28
6/1/2023,Thu,8:01:00 AM,0.28
6/1/2023,Thu,8:02:00 AM,0.29
6/1/2023,Thu,8:03:00 AM,0.29
6/1/2023,Thu,8:04:00 AM,0.29
6/1/2023,Thu,8:05:00 AM,0.29
6/1/2023,Thu,8:06:00 AM,0.3
6/1/2023,Thu,8:07:00 AM,0.3
6/1/2023,Thu,8:08:00 AM,0.3
6/1/2023,Thu,8:09:00 AM,0.31
6/1/2023,Thu,8:10:00 AM,0.31
6/1/2023,Thu,8:11:00 AM,0.31
6/1/2023,Thu,8:12:00 AM,0.32
6/1/2023,Thu,8:13:00 AM,0.32
6/1/2023,Thu,8:14:00 AM,0.32
6/1/2023,Thu,8:15:00 AM,0.33
6/1/2023,Thu,8:16:00 AM,0.33
6/1/2023,Thu,8:17:00 AM,0.34
6/1/2023,Thu,8:18:00 AM,0.34
6/1/2023,Thu,8:19:00 AM,0.34
6/1/2023,Thu,8:20:00 AM,0.35
6/1/2023,Thu,8:21:00 AM,0.35
6/1/2023,Thu,8:22:00 AM,0.35
6/1/2023,Thu,8:23:00 AM,0.36
6/1/2023,Thu,8:24:00 AM,0.36
6/1/2023,Thu,8:25:00 AM,0.37
6/1/2023,Thu,8:26:00 AM,0.37
6/1/2023,Thu,8:27:00 AM,0.38
6/1/2023,Thu,8:28:00 AM,0.38
6/1/2023,Thu,8:29:00 AM,0.39
6/1/2023,Thu,8:30:00 AM,0.39
6/1/2023,Thu,8:31:00 AM,0.4
6/1/2023,Thu,8:32:00 AM,0.4
6/1/2023,Thu,8:33:00 AM,0.41
6/1/2023,Thu,8:34:00 AM,0.41
6/1/2023,Thu,8:35:00 AM,0.42
6/1/2023,Thu,8:36:00 AM,0.42
6/1/2023,Thu,8:37:00 AM,0.43
6/1/2023,Thu,8:38:00 AM,0.43
6/1/2023,Thu,8:39:00 AM,0.44
6/1/2023,Thu,8:40:00 AM,0.45
6/1/2023,Thu,8:41:00 AM,0.45
6/1/2023,Thu,8:42:00 AM,0.46
6/1/2023,Thu,8:43:00 AM,0.46
6/1/2023,Thu,8:44:00 AM,0.47
6/1/2023,Thu,8:45:00 AM,0.48
6/1/2023,Thu,8:46:00 AM,0.48
6/1/2023,Thu,8:47:00 AM,0.49
6/1/2023,Thu,8:48:00 AM,0.49
6/1/2023,Thu,8:49:00 AM,0.5
6/1/2023,Thu,8:50:00 AM,0.51
6/1/2023,Thu,8:51:00 AM,0.51
6/1/2023,Thu,8:52:00 AM,0.52
6/1/2023,Thu,8:53:00 AM,0.53
6/1/2023,Thu,8:54:00 AM,0.53
6/1/2023,Thu,8:55:00 AM,0.54
6/1/2023,Thu,8:56:00 AM,0.55
6/1/2023,Thu,8:57:00 AM,0.55
6/1/2023,Thu,8:58:00 AM,0.56
6/1/2023,Thu,8:59:00 AM,0.57
6/1/2023,Thu,9:00:00 AM,0.57
6/1/2023,Thu,9:01:00 AM,0.58
6/1/2023,Thu,9:02:00 AM,0.59
6/1/2023,Thu,9:03:00 AM,0.59
6/1/2023,Thu,9:04:00 AM,0.6
6/1/2023,Thu,9:05:00 AM,0.61
6/1/2023,Thu,9:06:00 AM,0.61
6/1/2023,Thu,9:07:00 AM,0.62
6/1/2023,Thu,9:08:00 AM,0.63
6/1/2023,Thu,9:09:00 AM,0.64
6/1/2023,Thu,9:10:00 AM,0.64
6/1/2023,Thu,9:11:00 AM,0.65
6/1/2023,Thu,9:12:00 AM,0.66
6/1/2023,Thu,9:13:00 AM,0.67
6/1/2023,Thu,9:14:00 AM,0.67
6/1/2023,Thu,9:15:00 AM,0.68
6/1/2023,Thu,9:16:00 AM,0.69
6/1/2023,Thu,9:17:00 AM,0.7
6/1/2023,Thu,9:18:00 AM,0.7
6/1/2023,Thu,9:19:00 AM,0.71
6/1/2023,Thu,9:20:00 AM,0.72
6/1/2023,Thu,9:21:00 AM,0.73
6/1/2023,Thu,9:22:00 AM,0.74
6/1/2023,Thu,9:23:00 AM,0.74
6/1/2023,Thu,9:24:00 AM,0.75
6/1/2023,Thu,9:25:00 AM,0.76
6/1/2023,Thu,9:26:00 AM,0.77
6/1/2023,Thu,9:27:00 AM,0.78
6/1/2023,Thu,9:28:00 AM,0.78
6/1/2023,Thu,9:29:00 AM,0.79
6/1/2023,Thu,9:30:00 AM,0.8
6/1/2023,Thu,9:31:00 AM,0.81
6/1/2023,Thu,9:32:00 AM,0.82
6/1/2023,Thu,9:33:00 AM,0.82
6/1/2023,Thu,9:34:00 AM,0.83
6/1/2023,Thu,9:35:00 AM,0.84
6/1/2023,Thu,9:36:00 AM,0.85
6/1/2023,Thu,9:37:00 AM,0.86
6/1/2023,Thu,9:38:00 AM,0.87
6/1/2023,Thu,9:39:00 AM,0.87
6/1/2023,Thu,9:40:00 AM,0.88
6/1/2023,Thu,9:41:00 AM,0.89
