Date,Day,Time,Pred
8/1/2022,Mon,1:19:00 AM,0.71
8/1/2022,Mon,1:20:00 AM,0.72
8/1/2022,Mon,1:21:00 AM,0.73
8/1/2022,Mon,1:22:00 AM,0.73
8/1/2022,Mon,1:23:00 AM,0.74
8/1/2022,Mon,1:24:00 AM,0.75
8/1/2022,Mon,1:25:00 AM,0.76
8/1/2022,Mon,1:26:00 AM,0.77
8/1/2022,Mon,1:27:00 AM,0.78
8/1/2022,Mon,1:28:00 AM,0.79
8/1/2022,Mon,1:29:00 AM,0.79
8/1/2022,Mon,1:30:00 AM,0.8
8/1/2022,Mon,1:31:00 AM,0.81
8/1/2022,Mon,1:32:00 AM,0.82
8/1/2022,Mon,1:33:00 AM,0.83
8/1/2022,Mon,1:34:00 AM,0.84
8/1/2022,Mon,1:35:00 AM,0.85
8/1/2022,Mon,1:36:00 AM,0.85
8/1/2022,Mon,1:37:00 AM,0.86
8/1/2022,Mon,1:38:00 AM,0.87
8/1/2022,Mon,1:39:00 AM,0.88
8/1/2022,Mon,1:40:00 AM,0.89
8/1/2022,Mon,1:41:00 AM,0.9
8/1/2022,Mon,1:42:00 AM,0.91
8/1/2022,Mon,1:43:00 AM,0.92
8/1/2022,Mon,1:44:00 AM,0.93
8/1/2022,Mon,1:45:00 AM,0.94
8/1/2022,Mon,1:46:00 AM,0.95
8/1/2022,Mon,1:47:00 AM,0.96
8/1/2022,Mon,1:48:00 AM,0.97
8/1/2022,Mon,1:49:00 AM,0.97
8/1/2022,Mon,1:50:00 AM,0.98
8/1/2022,Mon,1:51:00 AM,0.99
8/1/2022,Mon,1:52:00 AM,1
8/1/2022,Mon,1:53:00 AM,1.01
8/1/2022,Mon,1:54:00 AM,1.02
8/1/2022,Mon,1:55:00 AM,1.03
8/1/2022,Mon,1:56:00 AM,1.04
8/1/2022,Mon,1:57:00 AM,1.05
8/1/2022,Mon,1:58:00 AM,1.06
8/1/2022,Mon,1:59:00 AM,1.07
8/1/2022,Mon,2:00:00 AM,1.08
8/1/2022,Mon,2:01:00 AM,1.09
8/1/2022,Mon,2:02:00 AM,1.1
8/1/2022,Mon,2:03:00 AM,1.11
8/1/2022,Mon,2:04:00 AM,1.12
8/1/2022,Mon,2:05:00 AM,1.13
8/1/2022,Mon,2:06:00 AM,1.14
8/1/2022,Mon,2:07:00 AM,1.15
8/1/2022,Mon,2:08:00 AM,1.16
8/1/2022,Mon,2:09:00 AM,1.17
8/1/2022,Mon,2:10:00 AM,1.18
8/1/2022,Mon,2:11:00 AM,1.19
8/1/2022,Mon,2:12:00 AM,1.2
8/1/2022,Mon,2:13:00 AM,1.21
8/1/2022,Mon,2:14:00 AM,1.22
8/1/2022,Mon,2:15:00 AM,1.23
8/1/2022,Mon,2:16:00 AM,1.24
8/1/2022,Mon,2:17:00 AM,1.25
8/1/2022,Mon,2:18:00 AM,1.26
8/1/2022,Mon,2:19:00 AM,1.27
8/1/2022,Mon,2:20:00 AM,1.28
8/1/2022,Mon,2:21:00 AM,1.29
8/1/2022,Mon,2:22:00 AM,1.3
8/1/2022,Mon,2:23:00 AM,1.31
8/1/2022,Mon,2:24:00 AM,1.32
8/1/2022,Mon,2:25:00 AM,1.33
8/1/2022,Mon,2:26:00 AM,1.34
8/1/2022,Mon,2:27:00 AM,1.35
8/1/2022,Mon,2:28:00 AM,1.36
8/1/2022,Mon,2:29:00 AM,1.37
8/1/2022,Mon,2:30:00 AM,1.38
8/1/2022,Mon,2:31:00 AM,1.39
8/1/2022,Mon,2:32:00 AM,1.4
8/1/2022,Mon,2:33:00 AM,1.41
8/1/2022,Mon,2:34:00 AM,1.42
8/1/2022,Mon,2:35:00 AM,1.43
8/1/2022,Mon,2:36:00 AM,1.44
8/1/2022,Mon,2:37:00 AM,1.45
8/1/2022,Mon,2:38:00 AM,1.46
8/1/2022,Mon,2:39:00 AM,1.47
8/1/2022,Mon,2:40:00 AM,1.48
8/1/2022,Mon,2:41:00 AM,1.49
8/1/2022,Mon,2:42:00 AM,1.5
8/1/2022,Mon,2:43:00 AM,1.51
8/1/2022,Mon,2:44:00 AM,1.52
8/1/2022,Mon,2:45:00 AM,1.54
8/1/2022,Mon,2:46:00 AM,1.54
8/1/2022,Mon,2:47:00 AM,1.56
8/1/2022,Mon,2:48:00 AM,1.56
8/1/2022,Mon,2:49:00 AM,1.57
8/1/2022,Mon,2:50:00 AM,1.59
8/1/2022,Mon,2:51:00 AM,1.6
8/1/2022,Mon,2:52:00 AM,1.61
8/1/2022,Mon,2:53:00 AM,1.62
8/1/2022,Mon,2:54:00 AM,1.63
8/1/2022,Mon,2:55:00 AM,1.64
8/1/2022,Mon,2:56:00 AM,1.65
8/1/2022,Mon,2:57:00 AM,1.66
8/1/2022,Mon,2:58:00 AM,1.67
8/1/2022,Mon,2:59:00 AM,1.68
8/1/2022,Mon,3:00:00 AM,1.69
8/1/2022,Mon,3:01:00 AM,1.7
8/1/2022,Mon,3:02:00 AM,1.71
8/1/2022,Mon,3:03:00 AM,1.72
8/1/2022,Mon,3:04:00 AM,1.73
8/1/2022,Mon,3:05:00 AM,1.74
8/1/2022,Mon,3:06:00 AM,1.75
8/1/2022,Mon,3:07:00 AM,1.76
8/1/2022,Mon,3:08:00 AM,1.77
8/1/2022,Mon,3:09:00 AM,1.78
8/1/2022,Mon,3:10:00 AM,1.79
8/1/2022,Mon,3:11:00 AM,1.8
8/1/2022,Mon,3:12:00 AM,1.81
8/1/2022,Mon,3:13:00 AM,1.82
8/1/2022,Mon,3:14:00 AM,1.83
8/1/2022,Mon,3:15:00 AM,1.84
8/1/2022,Mon,3:16:00 AM,1.85
8/1/2022,Mon,3:17:00 AM,1.86
8/1/2022,Mon,3:18:00 AM,1.87
8/1/2022,Mon,3:19:00 AM,1.88
8/1/2022,Mon,3:20:00 AM,1.89
8/1/2022,Mon,3:21:00 AM,1.9
8/1/2022,Mon,3:22:00 AM,1.91
8/1/2022,Mon,3:23:00 AM,1.92
8/1/2022,Mon,3:24:00 AM,1.93
8/1/2022,Mon,3:25:00 AM,1.94
8/1/2022,Mon,3:26:00 AM,1.95
8/1/2022,Mon,3:27:00 AM,1.96
8/1/2022,Mon,3:28:00 AM,1.98
8/1/2022,Mon,3:29:00 AM,1.98
8/1/2022,Mon,3:30:00 AM,2
8/1/2022,Mon,3:31:00 AM,2
8/1/2022,Mon,3:32:00 AM,2.02
8/1/2022,Mon,3:33:00 AM,2.02
8/1/2022,Mon,3:34:00 AM,2.04
8/1/2022,Mon,3:35:00 AM,2.05
8/1/2022,Mon,3:36:00 AM,2.06
8/1/2022,Mon,3:37:00 AM,2.07
8/1/2022,Mon,3:38:00 AM,2.08
8/1/2022,Mon,3:39:00 AM,2.09
8/1/2022,Mon,3:40:00 AM,2.1
8/1/2022,Mon,3:41:00 AM,2.11
8/1/2022,Mon,3:42:00 AM,2.12
8/1/2022,Mon,3:43:00 AM,2.13
8/1/2022,Mon,3:44:00 AM,2.14
8/1/2022,Mon,3:45:00 AM,2.15
8/1/2022,Mon,3:46:00 AM,2.16
8/1/2022,Mon,3:47:00 AM,2.17
8/1/2022,Mon,3:48:00 AM,2.18
8/1/2022,Mon,3:49:00 AM,2.19
8/1/2022,Mon,3:50:00 AM,2.2
8/1/2022,Mon,3:51:00 AM,2.21
8/1/2022,Mon,3:52:00 AM,2.22
8/1/2022,Mon,3:53:00 AM,2.23
8/1/2022,Mon,3:54:00 AM,2.24
8/1/2022,Mon,3:55:00 AM,2.25
8/1/2022,Mon,3:56:00 AM,2.25
8/1/2022,Mon,3:57:00 AM,2.27
8/1/2022,Mon,3:58:00 AM,2.27
8/1/2022,Mon,3:59:00 AM,2.29
8/1/2022,Mon,4:00:00 AM,2.29
8/1/2022,Mon,4:01:00 AM,2.3
8/1/2022,Mon,4:02:00 AM,2.31
8/1/2022,Mon,4:03:00 AM,2.32
8/1/2022,Mon,4:04:00 AM,2.33
8/1/2022,Mon,4:05:00 AM,2.34
8/1/2022,Mon,4:06:00 AM,2.35
8/1/2022,Mon,4:07:00 AM,2.36
8/1/2022,Mon,4:08:00 AM,2.37
8/1/2022,Mon,4:09:00 AM,2.38
8/1/2022,Mon,4:10:00 AM,2.39
8/1/2022,Mon,4:11:00 AM,2.4
8/1/2022,Mon,4:12:00 AM,2.41
8/1/2022,Mon,4:13:00 AM,2.42
8/1/2022,Mon,4:14:00 AM,2.43
8/1/2022,Mon,4:15:00 AM,2.44
8/1/2022,Mon,4:16:00 AM,2.45
8/1/2022,Mon,4:17:00 AM,2.46
8/1/2022,Mon,4:18:00 AM,2.46
8/1/2022,Mon,4:19:00 AM,2.47
8/1/2022,Mon,4:20:00 AM,2.48
8/1/2022,Mon,4:21:00 AM,2.49
8/1/2022,Mon,4:22:00 AM,2.5
8/1/2022,Mon,4:23:00 AM,2.51
8/1/2022,Mon,4:24:00 AM,2.52
8/1/2022,Mon,4:25:00 AM,2.53
8/1/2022,Mon,4:26:00 AM,2.54
8/1/2022,Mon,4:27:00 AM,2.54
8/1/2022,Mon,4:28:00 AM,2.55
8/1/2022,Mon,4:29:00 AM,2.56
8/1/2022,Mon,4:30:00 AM,2.57
8/1/2022,Mon,4:31:00 AM,2.58
8/1/2022,Mon,4:32:00 AM,2.59
8/1/2022,Mon,4:33:00 AM,2.6
8/1/2022,Mon,4:34:00 AM,2.6
8/1/2022,Mon,4:35:00 AM,2.61
8/1/2022,Mon,4:36:00 AM,2.62
8/1/2022,Mon,4:37:00 AM,2.63
8/1/2022,Mon,4:38:00 AM,2.64
8/1/2022,Mon,4:39:00 AM,2.65
8/1/2022,Mon,4:40:00 AM,2.65
8/1/2022,Mon,4:41:00 AM,2.66
8/1/2022,Mon,4:42:00 AM,2.67
8/1/2022,Mon,4:43:00 AM,2.68
8/1/2022,Mon,4:44:00 AM,2.69
8/1/2022,Mon,4:45:00 AM,2.69
8/1/2022,Mon,4:46:00 AM,2.7
8/1/2022,Mon,4:47:00 AM,2.71
8/1/2022,Mon,4:48:00 AM,2.72
8/1/2022,Mon,4:49:00 AM,2.73
8/1/2022,Mon,4:50:00 AM,2.73
8/1/2022,Mon,4:51:00 AM,2.74
8/1/2022,Mon,4:52:00 AM,2.75
8/1/2022,Mon,4:53:00 AM,2.75
8/1/2022,Mon,4:54:00 AM,2.76
8/1/2022,Mon,4:55:00 AM,2.77
8/1/2022,Mon,4:56:00 AM,2.77
8/1/2022,Mon,4:57:00 AM,2.78
8/1/2022,Mon,4:58:00 AM,2.79
8/1/2022,Mon,4:59:00 AM,2.8
8/1/2022,Mon,5:00:00 AM,2.8
8/1/2022,Mon,5:01:00 AM,2.81
8/1/2022,Mon,5:02:00 AM,2.82
8/1/2022,Mon,5:03:00 AM,2.82
8/1/2022,Mon,5:04:00 AM,2.83
8/1/2022,Mon,5:05:00 AM,2.83
8/1/2022,Mon,5:06:00 AM,2.84
8/1/2022,Mon,5:07:00 AM,2.85
8/1/2022,Mon,5:08:00 AM,2.85
8/1/2022,Mon,5:09:00 AM,2.86
8/1/2022,Mon,5:10:00 AM,2.87
8/1/2022,Mon,5:11:00 AM,2.87
8/1/2022,Mon,5:12:00 AM,2.88
8/1/2022,Mon,5:13:00 AM,2.88
8/1/2022,Mon,5:14:00 AM,2.89
8/1/2022,Mon,5:15:00 AM,2.89
8/1/2022,Mon,5:16:00 AM,2.9
8/1/2022,Mon,5:17:00 AM,2.91
8/1/2022,Mon,5:18:00 AM,2.91
8/1/2022,Mon,5:19:00 AM,2.92
8/1/2022,Mon,5:20:00 AM,2.92
8/1/2022,Mon,5:21:00 AM,2.92
8/1/2022,Mon,5:22:00 AM,2.93
8/1/2022,Mon,5:23:00 AM,2.94
8/1/2022,Mon,5:24:00 AM,2.94
8/1/2022,Mon,5:25:00 AM,2.94
8/1/2022,Mon,5:26:00 AM,2.95
8/1/2022,Mon,5:27:00 AM,2.95
8/1/2022,Mon,5:28:00 AM,2.96
8/1/2022,Mon,5:29:00 AM,2.96
8/1/2022,Mon,5:30:00 AM,2.97
8/1/2022,Mon,5:31:00 AM,2.97
8/1/2022,Mon,5:32:00 AM,2.97
8/1/2022,Mon,5:33:00 AM,2.98
8/1/2022,Mon,5:34:00 AM,2.98
8/1/2022,Mon,5:35:00 AM,2.98
8/1/2022,Mon,5:36:00 AM,2.99
8/1/2022,Mon,5:37:00 AM,2.99
8/1/2022,Mon,5:38:00 AM,3
8/1/2022,Mon,5:39:00 AM,3
8/1/2022,Mon,5:40:00 AM,3
8/1/2022,Mon,5:41:00 AM,3
8/1/2022,Mon,5:42:00 AM,3.01
8/1/2022,Mon,5:43:00 AM,3.01
8/1/2022,Mon,5:44:00 AM,3.01
8/1/2022,Mon,5:45:00 AM,3.02
8/1/2022,Mon,5:46:00 AM,3.02
8/1/2022,Mon,5:47:00 AM,3.02
8/1/2022,Mon,5:48:00 AM,3.02
8/1/2022,Mon,5:49:00 AM,3.03
8/1/2022,Mon,5:50:00 AM,3.03
8/1/2022,Mon,5:51:00 AM,3.03
8/1/2022,Mon,5:52:00 AM,3.03
8/1/2022,Mon,5:53:00 AM,3.03
8/1/2022,Mon,5:54:00 AM,3.04
8/1/2022,Mon,5:55:00 AM,3.04
8/1/2022,Mon,5:56:00 AM,3.04
8/1/2022,Mon,5:57:00 AM,3.04
8/1/2022,Mon,5:58:00 AM,3.04
8/1/2022,Mon,5:59:00 AM,3.04
8/1/2022,Mon,6:00:00 AM,3.04
8/1/2022,Mon,6:01:00 AM,3.04
8/1/2022,Mon,6:02:00 AM,3.05
8/1/2022,Mon,6:03:00 AM,3.05
8/1/2022,Mon,6:04:00 AM,3.05
8/1/2022,Mon,6:05:00 AM,3.05
8/1/2022,Mon,6:06:00 AM,3.05
8/1/2022,Mon,6:07:00 AM,3.05
8/1/2022,Mon,6:08:00 AM,3.05
8/1/2022,Mon,6:09:00 AM,3.05
8/1/2022,Mon,6:10:00 AM,3.05
8/1/2022,Mon,6:11:00 AM,3.05
8/1/2022,Mon,6:12:00 AM,3.05
8/1/2022,Mon,6:13:00 AM,3.05
8/1/2022,Mon,6:14:00 AM,3.05
8/1/2022,Mon,6:15:00 AM,3.05
8/1/2022,Mon,6:16:00 AM,3.05
8/1/2022,Mon,6:17:00 AM,3.05
8/1/2022,Mon,6:18:00 AM,3.05
8/1/2022,Mon,6:19:00 AM,3.05
8/1/2022,Mon,6:20:00 AM,3.04
8/1/2022,Mon,6:21:00 AM,3.04
8/1/2022,Mon,6:22:00 AM,3.04
8/1/2022,Mon,6:23:00 AM,3.04
8/1/2022,Mon,6:24:00 AM,3.04
8/1/2022,Mon,6:25:00 AM,3.04
8/1/2022,Mon,6:26:00 AM,3.04
8/1/2022,Mon,6:27:00 AM,3.04
8/1/2022,Mon,6:28:00 AM,3.03
8/1/2022,Mon,6:29:00 AM,3.03
8/1/2022,Mon,6:30:00 AM,3.03
8/1/2022,Mon,6:31:00 AM,3.03
8/1/2022,Mon,6:32:00 AM,3.03
8/1/2022,Mon,6:33:00 AM,3.02
8/1/2022,Mon,6:34:00 AM,3.02
8/1/2022,Mon,6:35:00 AM,3.02
8/1/2022,Mon,6:36:00 AM,3.02
8/1/2022,Mon,6:37:00 AM,3.01
8/1/2022,Mon,6:38:00 AM,3.01
8/1/2022,Mon,6:39:00 AM,3.01
8/1/2022,Mon,6:40:00 AM,3.01
8/1/2022,Mon,6:41:00 AM,3
8/1/2022,Mon,6:42:00 AM,3
8/1/2022,Mon,6:43:00 AM,3
8/1/2022,Mon,6:44:00 AM,2.99
8/1/2022,Mon,6:45:00 AM,2.99
8/1/2022,Mon,6:46:00 AM,2.99
8/1/2022,Mon,6:47:00 AM,2.98
8/1/2022,Mon,6:48:00 AM,2.98
8/1/2022,Mon,6:49:00 AM,2.98
8/1/2022,Mon,6:50:00 AM,2.97
8/1/2022,Mon,6:51:00 AM,2.97
8/1/2022,Mon,6:52:00 AM,2.96
8/1/2022,Mon,6:53:00 AM,2.96
8/1/2022,Mon,6:54:00 AM,2.96
8/1/2022,Mon,6:55:00 AM,2.95
8/1/2022,Mon,6:56:00 AM,2.95
8/1/2022,Mon,6:57:00 AM,2.94
8/1/2022,Mon,6:58:00 AM,2.94
8/1/2022,Mon,6:59:00 AM,2.93
8/1/2022,Mon,7:00:00 AM,2.93
8/1/2022,Mon,7:01:00 AM,2.92
8/1/2022,Mon,7:02:00 AM,2.92
8/1/2022,Mon,7:03:00 AM,2.91
8/1/2022,Mon,7:04:00 AM,2.91
8/1/2022,Mon,7:05:00 AM,2.9
8/1/2022,Mon,7:06:00 AM,2.9
8/1/2022,Mon,7:07:00 AM,2.89
8/1/2022,Mon,7:08:00 AM,2.89
8/1/2022,Mon,7:09:00 AM,2.88
8/1/2022,Mon,7:10:00 AM,2.88
8/1/2022,Mon,7:11:00 AM,2.87
8/1/2022,Mon,7:12:00 AM,2.86
8/1/2022,Mon,7:13:00 AM,2.86
8/1/2022,Mon,7:14:00 AM,2.85
8/1/2022,Mon,7:15:00 AM,2.84
8/1/2022,Mon,7:16:00 AM,2.84
8/1/2022,Mon,7:17:00 AM,2.83
8/1/2022,Mon,7:18:00 AM,2.83
8/1/2022,Mon,7:19:00 AM,2.82
8/1/2022,Mon,7:20:00 AM,2.81
8/1/2022,Mon,7:21:00 AM,2.81
8/1/2022,Mon,7:22:00 AM,2.8
8/1/2022,Mon,7:23:00 AM,2.79
8/1/2022,Mon,7:24:00 AM,2.79
8/1/2022,Mon,7:25:00 AM,2.78
8/1/2022,Mon,7:26:00 AM,2.77
8/1/2022,Mon,7:27:00 AM,2.77
8/1/2022,Mon,7:28:00 AM,2.76
8/1/2022,Mon,7:29:00 AM,2.75
8/1/2022,Mon,7:30:00 AM,2.75
8/1/2022,Mon,7:31:00 AM,2.74
8/1/2022,Mon,7:32:00 AM,2.73
8/1/2022,Mon,7:33:00 AM,2.72
8/1/2022,Mon,7:34:00 AM,2.71
8/1/2022,Mon,7:35:00 AM,2.71
8/1/2022,Mon,7:36:00 AM,2.7
8/1/2022,Mon,7:37:00 AM,2.69
8/1/2022,Mon,7:38:00 AM,2.69
8/1/2022,Mon,7:39:00 AM,2.68
8/1/2022,Mon,7:40:00 AM,2.67
8/1/2022,Mon,7:41:00 AM,2.66
8/1/2022,Mon,7:42:00 AM,2.65
8/1/2022,Mon,7:43:00 AM,2.65
8/1/2022,Mon,7:44:00 AM,2.64
8/1/2022,Mon,7:45:00 AM,2.63
8/1/2022,Mon,7:46:00 AM,2.62
8/1/2022,Mon,7:47:00 AM,2.61
8/1/2022,Mon,7:48:00 AM,2.6
8/1/2022,Mon,7:49:00 AM,2.59
8/1/2022,Mon,7:50:00 AM,2.59
8/1/2022,Mon,7:51:00 AM,2.58
8/1/2022,Mon,7:52:00 AM,2.57
8/1/2022,Mon,7:53:00 AM,2.56
8/1/2022,Mon,7:54:00 AM,2.55
8/1/2022,Mon,7:55:00 AM,2.54
8/1/2022,Mon,7:56:00 AM,2.53
8/1/2022,Mon,7:57:00 AM,2.52
8/1/2022,Mon,7:58:00 AM,2.52
8/1/2022,Mon,7:59:00 AM,2.51
8/1/2022,Mon,8:00:00 AM,2.5
8/1/2022,Mon,8:01:00 AM,2.49
8/1/2022,Mon,8:02:00 AM,2.48
8/1/2022,Mon,8:03:00 AM,2.47
8/1/2022,Mon,8:04:00 AM,2.46
8/1/2022,Mon,8:05:00 AM,2.45
8/1/2022,Mon,8:06:00 AM,2.44
8/1/2022,Mon,8:07:00 AM,2.43
8/1/2022,Mon,8:08:00 AM,2.42
8/1/2022,Mon,8:09:00 AM,2.41
8/1/2022,Mon,8:10:00 AM,2.4
8/1/2022,Mon,8:11:00 AM,2.39
8/1/2022,Mon,8:12:00 AM,2.38
8/1/2022,Mon,8:13:00 AM,2.37
8/1/2022,Mon,8:14:00 AM,2.36
8/1/2022,Mon,8:15:00 AM,2.35
8/1/2022,Mon,8:16:00 AM,2.34
8/1/2022,Mon,8:17:00 AM,2.33
8/1/2022,Mon,8:18:00 AM,2.32
8/1/2022,Mon,8:19:00 AM,2.31
8/1/2022,Mon,8:20:00 AM,2.3
8/1/2022,Mon,8:21:00 AM,2.29
8/1/2022,Mon,8:22:00 AM,2.28
8/1/2022,Mon,8:23:00 AM,2.27
8/1/2022,Mon,8:24:00 AM,2.26
8/1/2022,Mon,8:25:00 AM,2.25
8/1/2022,Mon,8:26:00 AM,2.24
8/1/2022,Mon,8:27:00 AM,2.23
8/1/2022,Mon,8:28:00 AM,2.22
8/1/2022,Mon,8:29:00 AM,2.21
8/1/2022,Mon,8:30:00 AM,2.2
8/1/2022,Mon,8:31:00 AM,2.19
8/1/2022,Mon,8:32:00 AM,2.18
8/1/2022,Mon,8:33:00 AM,2.17
8/1/2022,Mon,8:34:00 AM,2.16
8/1/2022,Mon,8:35:00 AM,2.15
8/1/2022,Mon,8:36:00 AM,2.14
8/1/2022,Mon,8:37:00 AM,2.12
8/1/2022,Mon,8:38:00 AM,2.12
8/1/2022,Mon,8:39:00 AM,2.1
8/1/2022,Mon,8:40:00 AM,2.09
8/1/2022,Mon,8:41:00 AM,2.08
8/1/2022,Mon,8:42:00 AM,2.07
8/1/2022,Mon,8:43:00 AM,2.06
8/1/2022,Mon,8:44:00 AM,2.05
8/1/2022,Mon,8:45:00 AM,2.04
8/1/2022,Mon,8:46:00 AM,2.03
8/1/2022,Mon,8:47:00 AM,2.02
8/1/2022,Mon,8:48:00 AM,2
8/1/2022,Mon,8:49:00 AM,1.99
8/1/2022,Mon,8:50:00 AM,1.98
8/1/2022,Mon,8:51:00 AM,1.97
8/1/2022,Mon,8:52:00 AM,1.96
8/1/2022,Mon,8:53:00 AM,1.95
8/1/2022,Mon,8:54:00 AM,1.94
8/1/2022,Mon,8:55:00 AM,1.93
8/1/2022,Mon,8:56:00 AM,1.92
8/1/2022,Mon,8:57:00 AM,1.91
8/1/2022,Mon,8:58:00 AM,1.89
8/1/2022,Mon,8:59:00 AM,1.88
8/1/2022,Mon,9:00:00 AM,1.87
8/1/2022,Mon,9:01:00 AM,1.86
8/1/2022,Mon,9:02:00 AM,1.85
8/1/2022,Mon,9:03:00 AM,1.84
8/1/2022,Mon,9:04:00 AM,1.83
8/1/2022,Mon,9:05:00 AM,1.81
8/1/2022,Mon,9:06:00 AM,1.8
8/1/2022,Mon,9:07:00 AM,1.79
8/1/2022,Mon,9:08:00 AM,1.78
8/1/2022,Mon,9:09:00 AM,1.77
8/1/2022,Mon,9:10:00 AM,1.76
8/1/2022,Mon,9:11:00 AM,1.75
8/1/2022,Mon,9:12:00 AM,1.73
8/1/2022,Mon,9:13:00 AM,1.72
8/1/2022,Mon,9:14:00 AM,1.71
8/1/2022,Mon,9:15:00 AM,1.7
8/1/2022,Mon,9:16:00 AM,1.69
8/1/2022,Mon,9:17:00 AM,1.68
8/1/2022,Mon,9:18:00 AM,1.67
8/1/2022,Mon,9:19:00 AM,1.66
8/1/2022,Mon,9:20:00 AM,1.64
8/1/2022,Mon,9:21:00 AM,1.63
8/1/2022,Mon,9:22:00 AM,1.62
8/1/2022,Mon,9:23:00 AM,1.61
8/1/2022,Mon,9:24:00 AM,1.6
8/1/2022,Mon,9:25:00 AM,1.59
8/1/2022,Mon,9:26:00 AM,1.57
8/1/2022,Mon,9:27:00 AM,1.56
8/1/2022,Mon,9:28:00 AM,1.55
8/1/2022,Mon,9:29:00 AM,1.54
8/1/2022,Mon,9:30:00 AM,1.53
8/1/2022,Mon,9:31:00 AM,1.52
8/1/2022,Mon,9:32:00 AM,1.5
8/1/2022,Mon,9:33:00 AM,1.49
8/1/2022,Mon,9:34:00 AM,1.48
8/1/2022,Mon,9:35:00 AM,1.47
8/1/2022,Mon,9:36:00 AM,1.46
8/1/2022,Mon,9:37:00 AM,1.45
8/1/2022,Mon,9:38:00 AM,1.44
8/1/2022,Mon,9:39:00 AM,1.43
8/1/2022,Mon,9:40:00 AM,1.41
8/1/2022,Mon,9:41:00 AM,1.4
8/1/2022,Mon,9:42:00 AM,1.39
